Country,ISO2,ISO3,Metric,Unit,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Ethiopia,ET,ETH,Cement production,kt cement,7.352557,7.352557,7.352557,29.813106,29.410226,29.410226,22.05767,29.410226,22.05767,29.410226,29.410226,44.11534,36.445862,44.11534,95.043217,102.935792,147.051132,176.461358,169.481288,183.813915,213.224141,191.166471,124.993462,117.640906,147.051132,147.051132,73.525566,88.230679,95.583236,110.288349,132.346019,147.051132,169.108802,242.634368,249.986924,272.044594,352.922717,404.390613,374.980386,340.0,290.0,300.0,350.0,464.0,611.0,690.0,752.0,750.0,638.0,880.0,900.0,900.0,1130.066,1315.934,1568.624,1731.0,1625.56,1834.0,1688.0,1639.0,2082.0,3548.0,4493.0,5424.0,7500.0,8500.0,9100.0,9500.0,8700.0,9800.0,9500.0,7600.0,7600.0,7600.0,8965.146238901421,9243.855448400947,9522.564657900472,9801.273867399997,10079.98307689953,10358.69228639905,10637.40149589858,10916.1107053981,11194.81991489763,11473.52912439716,11752.23833389668,12134.517261988,12516.79619007933,12899.07511817066,13281.35404626198,13663.63297435331,14045.91190244463,14428.19083053596,14810.46975862729,15192.74868671861,15575.02761480993,15957.30654290126,16339.58547099258,16721.86439908391,17104.14332717523,17486.42225526656,17955.86449948829,18437.90943724234,18932.89540170223,19441.16980896775,19963.08940190614,20499.02050053938,21049.33925915349,21614.43193031013,22194.69513594595,22790.53614574985,23402.37316301362,24030.63561815654,24675.76447012992,25338.21251591331,26018.44470831933,26716.9384823304,27434.18409019633,28170.68494552795,28926.95797662835,29703.53398930962,30500.9580394499,31319.78981555205,32160.60403157255,33023.99083029638,33910.55619754084,34820.92238747921,35755.72835938267,36715.63022608704,37701.30171449903,38713.43463846548,39752.73938433702,40819.94540956748,41915.80175469859,43041.07756908952,44196.56265076021,45383.06800072739,46601.42639222238,47852.49295519009,49137.14577647965,50456.28651614773,51810.84104030723,53201.76007096554,54630.01985330825,56096.62284089711,57602.59839926266,59149.00352838553,60736.92360457387,62367.47314225687,64041.79657622983,65761.06906489926
Ethiopia,ET,ETH,Population,,17824.149,18153.974,18498.371,18851.182,19224.888,19614.653,20023.117,20324.361,20636.209,21120.0,21633.385,22178.819,22751.434,23351.839,23981.257,24639.967,25265.41,25975.142,26700.718,27444.423,28213.833,28986.379,29762.838,30570.732,31343.814,32102.691,32966.146,33368.398,34100.787,34376.517,34480.512,36127.512,37275.068,38206.566,39264.878,40419.394,41655.917,43264.162,45037.489,46721.892,48497.617,50936.779,52770.716,54647.067,56575.949,58498.721,60436.55,62372.527,64354.521,66394.601,68428.387,70547.137,72723.897,74941.429,77212.983,79521.958,81885.022,84321.413,86765.923,89249.35,91827.677,94472.263,97125.271,99752.231,102478.988,105255.281,108181.043,111151.919,114176.386,117298.379,120536.964,123740.213,127028.36,130355.024,133764.511,137179.59,140624.78,144104.814,147577.709,151094.414,154616.3,158148.556,161699.242,165207.389,168750.198,172315.71,175879.84,179442.436,183029.357,186640.864,190260.94,193876.319,197514.29,201181.682,204847.06,208500.219,212175.477,215871.539,219548.871,223205.803,226837.946,230536.455,234165.919,237759.343,241345.233,244876.582,248484.386,251988.938,255432.108,258963.614,262453.067,265946.054,269344.431,272716.657,276052.4,279339.861,282584.423,285873.496,289066.709,292232.805,295349.07,298448.785,301534.338,304528.742,307561.617,310554.023,313491.117,316383.811,319208.088,321904.78,324572.236,327224.354,329872.338,332406.265,334892.932,337365.434,339824.375,342149.694,344355.824,346536.391,348766.534,350910.364,352954.916,354999.651,357038.352,358954.148,360959.748,362881.265,364682.976,366401.052
Falkland Islands (Malvinas),FK,FLK,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408395558935041,0.9533073583671181,0.9657751608407324,0.9782429633143468,0.9907107657879609,1.003178568261575,1.015646370735189,1.028114173208803,1.040581975682418,1.053049778156032,1.065517580629646,1.070089108203305,1.074660635776963,1.079232163350622,1.08380369092428,1.088375218497939,1.092946746071598,1.097518273645256,1.102089801218915,1.106661328792573,1.111232856366232,1.11580438393989,1.120375911513549,1.124947439087207,1.129518966660866,1.134090494234524,1.138815884845478,1.143560964640443,1.148325815657921,1.153110520278242,1.157915161224988,1.162739821566425,1.167584584716936,1.172449534438466,1.177334754841969,1.182240330388861,1.187166345892484,1.192112886519568,1.197080037791706,1.202067885586833,1.207076516140707,1.212106016048405,1.217156472265818,1.222227972111154,1.227320603266446,1.232434453779072,1.237569612063274,1.24272616690169,1.247904207446882,1.253103823222887,1.258325104126758,1.263568140430119,1.268833022780728,1.274119842204044,1.279428690104797,1.284759658268574,1.290112838863402,1.295488324441341,1.300886207940089,1.306306582684583,1.311749542388616,1.317215181156455,1.322703593484472,1.328214874262771,1.333749118776836,1.339306422709173,1.344886882140968,1.350490593553746,1.356117653831036,1.361768160260056,1.367442210533383,1.37313990275065,1.378861335420239,1.384606607460986,1.390375818203888,1.396169067393824
Falkland Islands (Malvinas),FK,FLK,Population,,2.2,2.206,2.217,2.191,2.182,2.187,2.192,2.206,2.229,2.249,2.275,2.301,2.307,2.303,2.303,2.294,2.296,2.284,2.276,2.277,2.273,2.272,2.282,2.283,2.291,2.296,2.301,2.287,2.274,2.257,2.246,2.247,2.247,2.25,2.242,2.24,2.242,2.275,2.304,2.335,2.357,2.433,2.529,2.62,2.719,2.816,2.88,2.943,3.008,3.067,3.127,3.16,3.179,3.198,3.211,3.223,3.231,3.23,3.217,3.206,3.189,3.177,3.224,3.305,3.373,3.442,3.515,3.521,3.521,3.512,3.499,3.497,3.483,3.47,3.471,3.467,3.463,3.458,3.442,3.427,3.416,3.408,3.396,3.386,3.376,3.358,3.352,3.335,3.335,3.325,3.31,3.296,3.287,3.267,3.259,3.242,3.231,3.216,3.202,3.185,3.168,3.15,3.131,3.106,3.082,3.057,3.032,3.006,2.983,2.956,2.931,2.905,2.874,2.846,2.82,2.789,2.764,2.737,2.709,2.686,2.662,2.637,2.611,2.594,2.574,2.549,2.536,2.513,2.486,2.468,2.453,2.444,2.428,2.411,2.397,2.388,2.378,2.365,2.351,2.341,2.332,2.322,2.319,2.306,2.303,2.296,2.283,2.272,2.265,2.254
Faroe Islands,FO,FRO,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09716289177174,16.13192998225073,16.16669707272972,16.2014641632087,16.23623125368769,16.27099834416669,16.30576543464567,16.34053252512466,16.37529961560365,16.41006670608264,16.44483379656163,16.41083930809328,16.37684481962494,16.34285033115659,16.30885584268825,16.2748613542199,16.24086686575156,16.20687237728322,16.17287788881487,16.13888340034653,16.10488891187818,16.07089442340984,16.03689993494149,16.00290544647315,15.96891095800481,15.93491646953646,15.90148966990799,15.86813298994006,15.83484628254208,15.80162940093207,15.7684821986359,15.73540452948674,15.70239624762436,15.66945720749449,15.63658726384821,15.60378627174129,15.57105408653354,15.53839056388819,15.50579555977123,15.47326893045081,15.44081053249658,15.40842022277907,15.37609785846906,15.34384329703692,15.31165639625201,15.27953701418209,15.24748500919259,15.21550023994609,15.18358256540164,15.15173184481417,15.11994793773382,15.08823070400538,15.05658000376763,15.02499569745275,14.99347764578568,14.96202570978352,14.93063975075493,14.89931963029949,14.8680652103071,14.83687635295739,14.80575292071909,14.77469477634942,14.74370178289351,14.71277380368378,14.68191070233932,14.65111234276534,14.62037858915251,14.5897093059764,14.55910435799686,14.52856361025745,14.49808692808482,14.46767417708812,14.43732522315843,14.40703993246813,14.37681817147035,14.34665980689835
Faroe Islands,FO,FRO,Population,,31.814,31.992,32.039,32.048,32.088,32.136,32.512,32.94,33.407,33.896,34.359,34.756,35.17,35.612,36.083,36.611,37.022,37.381,37.739,38.074,38.463,38.943,39.402,39.871,40.341,40.794,41.245,41.692,42.244,42.798,43.345,43.906,44.436,44.905,45.377,45.778,46.225,46.692,47.215,47.803,47.191,46.441,45.604,44.665,43.676,44.0,44.354,44.726,45.062,45.369,45.956,46.524,47.13,47.717,48.318,48.403,48.452,48.496,48.5,48.477,47.862,48.006,48.176,48.383,48.598,49.189,49.856,50.63,51.438,52.245,52.928,53.672,54.35,55.077,55.722,56.281,56.772,57.248,57.633,58.03,58.383,58.743,59.062,59.385,59.666,59.936,60.205,60.459,60.694,60.926,61.153,61.388,61.604,61.82,62.037,62.231,62.425,62.636,62.801,62.947,63.124,63.255,63.383,63.503,63.603,63.685,63.752,63.839,63.92,63.985,64.076,64.157,64.225,64.326,64.404,64.488,64.534,64.583,64.648,64.712,64.779,64.824,64.87,64.914,64.953,65.011,65.029,65.052,65.061,65.06,65.043,65.018,64.976,64.942,64.904,64.844,64.784,64.712,64.619,64.53,64.429,64.335,64.217,64.11,63.997,63.866,63.758,63.619,63.473,63.329
Fiji,FJ,FJI,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.410226,36.762783,44.622412,44.574874,51.467896,51.035393,58.820453,81.420929,88.230679,88.230679,80.878123,73.960628,66.173009,73.525566,80.878123,95.583236,80.878123,95.583236,88.230679,110.288349,95.583236,95.583236,95.583236,58.820453,44.11534,58.820453,78.0,79.0,84.0,80.0,94.0,91.0,84.0,96.0,90.0,95.0,95.0,95.0,111.0,120.0,120.0,143.0,143.0,145.0,143.0,110.0,163.0,170.0,150.0,181.0,188.0,204.0,219.0,141.0,143.0,128.0,97.0,92.0,114.0,114.0,114.0,115.9485426053368,116.8203361587604,117.692129712184,118.5639232656075,119.4357168190311,120.3075103724547,121.1793039258783,122.0510974793019,122.9228910327255,123.7946845861491,124.6664781395726,125.3057934120833,125.9451086845939,126.5844239571045,127.2237392296152,127.8630545021258,128.5023697746364,129.141685047147,129.7810003196577,130.4203155921683,131.0596308646789,131.6989461371896,132.3382614097002,132.9775766822108,133.6168919547214,134.2562072272321,134.9211454666294,135.5893769828989,136.2609180868375,136.9357851700255,137.6139947052266,138.2955632467902,138.9805074310552,139.6688439767565,140.3605896854326,141.0557614418359,141.7543762143449,142.4564510553785,143.1620031018118,143.8710495753949,144.5836077831729,145.2996951179085,146.0193290585064,146.7425271704403,147.4693071061812,148.1996866056285,148.9336834965432,149.6713156949825,150.4126012057377,151.1575581227735,151.9062046296693,152.6585590000637,153.4146395980998,154.1744648788742,154.9380533888868,155.7054237664938,156.4765947423629,157.2515851399299,158.0304138758587,158.8130999605027,159.5996624983691,160.3901206885849,161.1844938253656,161.9828012984867,162.785062593756,163.59129729349,164.4015250769916,165.2157657210305,166.034039100326,166.8563651880318,167.682764056224,168.5132558763907,169.3478609199244,170.186599558617,171.0294922651567,171.8765596136281
Fiji,FJ,FJI,Population,,312.656,319.591,327.138,335.292,344.197,353.943,364.477,375.35,386.794,398.725,411.05,423.761,437.312,451.241,465.406,479.743,493.231,504.514,515.489,526.105,536.271,545.972,555.026,563.418,571.559,580.253,590.814,604.796,619.386,634.339,649.61,665.332,681.496,698.174,715.257,732.266,746.346,754.735,762.66,769.982,776.65,782.662,788.03,792.708,796.834,800.658,806.921,817.356,827.159,836.497,845.321,853.871,862.228,870.344,878.388,886.37,894.361,901.303,905.495,908.983,911.855,914.122,915.715,916.99,918.179,918.977,919.355,918.162,916.198,913.601,916.325,917.097,921.747,926.544,931.024,935.285,939.278,943.374,947.362,951.202,955.011,958.388,961.759,964.953,968.109,971.148,974.16,977.152,979.963,982.6,985.116,987.732,989.92,991.823,993.675,995.239,996.71,997.964,999.156,999.936,1000.586,1001.104,1001.394,1001.663,1001.658,1001.518,1001.149,1000.758,1000.089,999.42,998.653,997.682,996.541,995.245,993.65,991.975,990.396,988.633,986.792,984.636,982.144,979.698,977.148,974.54,971.8,969.066,966.312,963.605,960.824,957.734,954.516,951.174,947.853,944.453,940.992,937.33,933.587,929.919,926.261,922.528,918.799,914.966,911.17,907.195,903.125,898.945,894.752,890.551,886.129,881.621
Finland,FI,FIN,Cement production,kt cement,831.220539,779.041316,934.226879,1036.295796,1044.063036,963.184914,948.479801,926.422131,1169.056499,1257.287178,1345.848207,1359.926302,1426.395979,1573.447111,1771.966139,1573.447111,1514.626659,1477.701223,1794.023809,1875.072145,1838.139149,1985.190281,2095.47863,2205.766979,2066.232755,1823.564439,1713.145687,1705.79313,1749.790376,1815.967152,1816.081479,1860.038504,1904.312158,1647.115619,1610.32879,1419.043423,1426.486706,1507.274102,1595.393526,1670.0,1324.0,1129.0,835.0,869.0,907.0,975.0,905.0,1098.0,1310.0,1422.0,1325.0,1198.0,1492.896,1295.0,1357.0,1684.507,1742.534,1633.0,1052.0,1215.0,1387.0,1300.0,1300.0,1250.0,1300.0,1340.0,1510.0,1460.0,1430.0,1470.0,1500.0,1500.0,1500.0,1500.0,1430.700842834033,1433.790909449226,1436.880976064418,1439.97104267961,1443.061109294802,1446.151175909995,1449.241242525187,1452.33130914038,1455.421375755572,1458.511442370764,1461.601508985956,1458.580110517768,1455.55871204958,1452.537313581392,1449.515915113205,1446.494516645016,1443.473118176828,1440.45171970864,1437.430321240452,1434.408922772264,1431.387524304076,1428.366125835888,1425.3447273677,1422.323328899512,1419.301930431324,1416.280531963136,1413.309589150217,1410.344878507408,1407.386386961435,1404.434101466451,1401.488009003974,1398.548096582831,1395.6143512391,1392.686760036054,1389.765310064105,1386.849988440743,1383.940782310483,1381.037678844808,1378.140665242109,1375.249728727635,1372.364856553427,1369.486035998274,1366.613254367644,1363.74649899364,1360.885757234935,1358.03101647672,1355.182264130651,1352.339487634787,1349.502674453542,1346.671812077622,1343.846888023976,1341.027889835741,1338.214805082179,1335.407621358634,1332.606326286469,1329.810907513012,1327.021352711506,1324.237649581052,1321.459785846552,1318.687749258659,1315.921527593722,1313.161108653733,1310.406480266268,1307.657630284441,1304.914546586844,1302.177217077498,1299.445629685796,1296.719772366454,1293.999633099453,1291.28519988999,1288.576460768424,1285.87340379022,1283.176017035904,1280.484288611,1277.798206645988,1275.117759296244
Finland,FI,FIN,Population,,4030.184,4065.102,4116.567,4162.961,4211.547,4258.846,4305.015,4343.353,4376.407,4413.089,4446.159,4475.831,4507.63,4540.167,4558.007,4570.294,4592.589,4620.71,4633.981,4614.187,4598.423,4625.832,4653.265,4678.564,4702.146,4720.19,4730.483,4746.686,4757.806,4771.072,4787.627,4812.069,4841.695,4869.88,4893.771,4910.75,4925.76,4938.753,4954.504,4974.549,4998.601,5029.159,5055.137,5078.043,5098.874,5116.971,5132.462,5147.388,5159.708,5171.324,5181.079,5194.863,5206.229,5219.681,5236.615,5255.549,5276.944,5300.476,5326.278,5351.435,5375.266,5401.216,5426.727,5451.379,5471.989,5487.446,5503.492,5513.3,5518.173,5525.345,5533.879,5548.271,5590.327,5612.044,5622.577,5624.082,5619.395,5612.606,5605.007,5596.543,5587.559,5577.881,5567.886,5557.384,5546.384,5534.926,5523.166,5511.063,5498.922,5486.585,5474.46,5462.141,5449.89,5437.25,5424.751,5411.949,5399.189,5386.021,5372.55,5358.74,5344.55,5329.629,5314.502,5299.25,5283.514,5267.414,5251.345,5235.627,5220.834,5205.608,5190.644,5176.079,5161.939,5147.682,5133.645,5119.478,5106.222,5092.882,5079.504,5066.304,5052.739,5039.082,5025.269,5011.043,4996.371,4981.616,4966.412,4951.228,4936.21,4920.721,4904.928,4889.156,4873.419,4858.081,4842.841,4827.02,4811.108,4795.18,4779.7,4764.229,4748.604,4733.175,4718.068,4702.796,4687.741,4672.433,4657.202,4641.562,4625.6,4609.493
France,FR,FRA,Cement production,kt cement,8124.575038,8646.606556,9308.336649,9742.137488,10617.091723,11440.578062,12609.634561,13411.063229,13999.267757,14175.729115,15381.748975,16881.469942,18131.404563,21535.86697,22366.477162,23300.25185,24381.077669,25388.377923,27542.677005,29006.07805,28947.015315,29910.200229,30711.628898,32336.781504,29586.687738,29395.308071,28829.374409,28020.796308,28821.82212,29101.419003,28226.464768,26145.691252,24506.071131,22719.194346,23542.886217,23491.418321,23557.362492,25300.147244,26829.479015,26400.0,26507.0,21165.0,20464.0,21296.0,19692.0,19514.0,19780.0,19500.0,20219.0,20137.0,19839.0,19437.0,19655.0,20962.0,21277.0,22540.0,22300.0,20895.0,17974.0,17733.0,19270.0,17810.0,18018.0,16400.0,15600.0,15900.0,16900.0,16500.0,16500.0,16700.0,16900.0,16000.0,16000.0,16000.0,15260.80899022969,15293.76970079174,15326.73041135379,15359.69112191584,15392.6518324779,15425.61254303995,15458.573253602,15491.53396416405,15524.4946747261,15557.45538528815,15590.4160958502,15558.18784552286,15525.95959519553,15493.73134486819,15461.50309454085,15429.27484421351,15397.04659388617,15364.81834355883,15332.59009323149,15300.36184290415,15268.13359257681,15235.90534224947,15203.67709192214,15171.4488415948,15139.22059126746,15106.99234094012,15075.30228426899,15043.67870407902,15012.12146092198,14980.63041564215,14949.20542937573,14917.8463635502,14886.55307988373,14855.32544038458,14824.16330735045,14793.06654336792,14762.03501131182,14731.06857434462,14700.16709591584,14669.33043976144,14638.55846990323,14607.85105064825,14577.20804658821,14546.62932259883,14516.1147438393,14485.66417575168,14455.27748406028,14424.95453477107,14394.69519417111,14364.49932882797,14334.36680558908,14304.29749158123,14274.29125420991,14244.34796115877,14214.467480389,14184.6496801388,14154.89442892274,14125.20159553122,14095.57104902988,14066.00265875903,14036.49629433304,14007.05182563982,13977.66912284019,13948.34805636737,13919.08849692633,13889.89031549331,13860.75338331516,13831.67757190884,13802.66275306083,13773.70879882656,13744.81558152985,13715.98297376235,13687.21084838297,13658.49907851734,13629.84753755721,13601.25609915993
France,FR,FRA,Population,,42114.642,42552.682,43007.864,43447.895,43905.901,44366.28,44810.758,45261.995,45725.001,46202.525,46653.742,47133.928,47571.317,48064.331,48573.843,48971.817,49397.495,49752.323,50142.179,50568.411,51057.739,51528.379,51959.368,52365.052,52644.423,52848.227,53069.998,53324.277,53535.059,53786.732,54095.39,54414.634,54750.181,55028.634,55324.604,55609.696,55895.971,56200.757,56522.94,56847.224,57133.253,57409.877,57699.863,57902.67,58097.063,58287.343,58473.94,58663.38,58894.252,59274.168,59693.265,60116.99,60537.506,60944.745,61405.748,61844.316,62255.359,62609.519,62950.861,63262.065,63572.66,63894.894,64222.037,64553.431,64831.554,65001.118,65172.593,65396.959,65642.126,65816.792,65993.763,66173.332,66381.485,66496.159,66600.902,66700.707,66792.094,66884.429,66972.843,67063.815,67151.567,67238.143,67325.816,67412.827,67503.472,67592.419,67678.212,67764.008,67839.845,67906.961,67970.847,68034.303,68093.417,68138.155,68176.01,68205.899,68223.446,68234.708,68235.871,68226.879,68212.471,68188.038,68163.503,68130.36,68091.669,68043.593,68000.72,67956.618,67915.081,67870.823,67829.766,67791.349,67753.883,67725.445,67701.849,67681.76,67672.839,67665.264,67663.296,67672.922,67684.888,67711.907,67737.12,67767.559,67801.61,67842.912,67884.96,67925.676,67964.732,68004.89,68044.984,68088.647,68128.232,68178.401,68219.484,68255.823,68297.082,68335.501,68373.388,68405.999,68437.766,68464.324,68486.232,68511.169,68526.562,68532.732,68526.321,68521.392,68511.785,68495.709
French Guiana,GF,GUF,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.0,60.0,52.0,51.0,88.0,88.0,88.0,58.0,62.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,89.0,90.0,100.0,94.0,87.0,76.0,91.0,80.0,93.0,95.0,90.0,100.0,100.0,100.0,100.0,94.87812197903983,96.13542634777326,97.39273071650672,98.65003508524019,99.90733945397363,101.1646438227071,102.4219481914405,103.679252560174,104.9365569289075,106.1938612976409,107.4511656663744,107.9121772682433,108.3731888701122,108.8342004719811,109.2952120738501,109.756223675719,110.2172352775879,110.6782468794569,111.1392584813258,111.6002700831947,112.0612816850637,112.5222932869326,112.9833048888015,113.4443164906705,113.9053280925394,114.3663396944083,114.842867476405,115.3213807965209,115.8018879278552,116.2843971779785,116.7689168890763,117.2554554380933,117.7440212368785,118.2346227323299,118.7272684065414,119.2219667769489,119.7187263964778,120.2175558536907,120.7184637729359,121.2214588144969,121.7265496747415,122.2337450862727,122.7430538180792,123.2544846756875,123.7680465013138,124.2837481740168,124.8015986098518,125.3216067620241,125.8437816210442,126.3681322148832,126.8946676091288,127.4233969071422,127.9543292502153,128.4874738177288,129.0228398273111,129.5604365349972,130.1002732353892,130.6423592618169,131.1867039864991,131.7333168207052,132.2822072149189,132.8333846590007,133.3868586823524,133.9426388540817,134.5007347831677,135.0611561186272,135.6239125496811,136.1890138059222,136.7564696574836,137.3262899152073,137.8984844308138,138.4730630970727,139.0500358479735,139.6294126588975,140.2112035467902,140.7954185703345
French Guiana,GF,GUF,Population,,23.544,23.85,24.16,24.508,24.942,25.932,26.987,28.095,29.253,30.45,31.717,33.031,34.525,36.102,37.794,39.568,41.387,43.088,44.278,45.578,46.98,48.458,49.98,51.485,53.335,55.591,57.871,60.205,62.601,65.075,67.622,70.263,74.281,78.855,83.625,88.578,93.735,99.084,104.651,110.479,114.892,119.07,123.427,127.866,132.371,136.895,141.443,146.003,150.741,156.735,164.506,172.554,180.865,189.318,197.979,206.915,215.027,223.192,229.002,232.406,236.723,242.317,249.227,257.255,263.846,268.879,273.653,278.636,283.287,287.849,290.262,295.769,300.843,305.961,311.084,316.247,321.496,326.95,332.63,338.583,344.881,351.205,357.588,363.969,370.404,376.828,383.301,389.828,396.339,402.873,409.464,415.992,422.519,429.111,435.739,442.312,448.928,455.498,462.055,468.639,475.194,481.703,488.18,494.755,501.345,507.881,514.46,521.006,527.606,534.167,540.697,547.31,553.872,560.449,566.973,573.5,580.025,586.499,592.933,599.512,605.988,612.371,618.779,625.183,631.496,637.881,644.256,650.495,656.674,662.875,669.089,675.204,681.316,687.413,693.35,699.305,705.162,710.906,716.666,722.353,727.921,733.315,738.681,743.767,748.82,753.758,758.834,763.682,768.402,772.966
French Polynesia,PF,PYF,Cement production,kt cement,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68930065652265,75.25087434566943,75.81244803481623,76.374021723963,76.9355954131098,77.49716910225656,78.05874279140336,78.62031648055014,79.18189016969693,79.74346385884373,80.30503754799051,80.71685825336482,81.12867895873912,81.54049966411344,81.95232036948775,82.36414107486206,82.77596178023637,83.18778248561068,83.599603190985,84.0114238963593,84.42324460173361,84.83506530710791,85.24688601248224,85.65870671785655,86.07052742323086,86.48234812860517,86.91067409945767,87.34112146434349,87.7737007300097,88.20842245524075,88.64529725111613,89.08433578126949,89.52554876214879,89.96894696327794,90.41454120751979,90.86234237133999,91.31236138507285,91.76460923318788,92.219096954558,92.67583564272894,93.1348364461901,93.59611056864668,94.05966926929293,94.52552386308732,94.99368572102843,95.4641662704327,95.93697699521323,96.41212943616016,96.88963519122235,97.36950591579046,97.85175332298148,98.33638918392455,98.82342532804843,99.3128736433701,99.80474607678497,100.2990546343585,100.7958113816194,101.2950284438539,101.7967180064017,102.3008923149536,102.8075636758506,103.3167444563834,103.8284470850955,104.3426840520856,104.8594679093128,105.3788112709031,105.9007268134572,106.4252272763598,106.9523254620908,107.4820342365376,108.0143665293091,108.5493353340516,109.0869537087657,109.6272347761248,110.1701917237962,110.715837804762
French Polynesia,PF,PYF,Population,,65.093,66.718,68.507,70.467,72.647,75.05,77.601,79.282,81.018,82.78,84.562,86.307,88.216,91.257,94.39,97.645,100.994,104.515,108.192,112.03,115.991,119.9,123.873,127.921,131.999,136.091,140.138,144.488,149.155,153.983,158.959,164.052,169.24,174.259,178.679,183.298,188.041,192.857,197.529,201.756,205.797,209.691,213.427,217.011,220.466,223.77,227.209,231.034,234.748,238.442,242.232,245.963,249.588,253.686,257.622,261.391,265.055,267.821,268.937,270.026,271.134,272.32,273.847,275.608,277.167,278.565,279.79,280.383,279.248,278.819,279.599,279.985,280.771,281.466,282.147,282.783,283.369,283.972,284.57,285.221,285.872,286.433,286.946,287.416,287.856,288.277,288.573,288.794,289.015,289.157,289.181,289.071,288.919,288.636,288.34,287.923,287.412,286.805,286.082,285.207,284.294,283.201,281.99,280.68,279.291,277.832,276.299,274.694,273.056,271.318,269.536,267.728,265.889,264.017,262.092,260.101,258.177,256.171,254.175,252.163,250.17,248.154,246.1,244.028,241.932,239.811,237.679,235.548,233.39,231.188,228.988,226.796,224.627,222.426,220.244,218.054,215.866,213.666,211.474,209.291,207.117,204.935,202.797,200.625,198.488,196.368,194.245,192.13,190.031,187.92
