OMNIARegion,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ENW,14769.0,13636.0,14708.0,14073.0,13369.0,12963.0,13198.640464227024,13316.619937691234,13430.563237444749,13546.529367188958,13654.656231243507,13784.165754242902,13929.974862716259,14077.086466978471,14223.261274633132,14369.832102052504,14517.472120213373,14625.248307667367,14732.520260757097,14839.406039376465,14945.390740488603,15051.949680538604,15179.033612804993,15304.111952102463,15430.599785630451,15557.0590516716,15683.917426316875,15823.45566791168,15963.661203662112,16105.288448428186,16247.727782342212,16390.958053506773
EUE,48900.0,48667.0,49982.0,48896.0,46649.0,47732.4,47743.63245588993,47803.92808065387,47964.842290022854,48126.75201856581,48290.66301030098,48418.17213759587,48486.27716923868,48545.09182935135,48599.486131129655,48650.51128614177,48702.61073795241,48552.051394158174,48399.88154384477,48251.06971413077,48109.324197343136,47971.13388603628,47817.457887054225,47668.10966861441,47522.68056194485,47385.26875342961,47250.09688277125,47104.819905368866,46958.881617116036,46821.668190093755,46693.129678877915,46575.13836375516
EUM,64663.538165000005,63930.86565,68461.941119,68184.161353,67713.978516,67720.354687,67749.38270739361,67800.93949134943,67850.18669701385,67935.44298349906,68029.53698678214,68097.1774462795,68173.11887482853,68246.51227140799,68318.66724647228,68389.2985918925,68456.67452723758,68222.35615215337,67987.90899038126,67750.6575739515,67511.3908671473,67269.38975917627,67012.87353428101,66754.4559516315,66493.08478909309,66230.4424628257,65966.7973728303,65698.78659983948,65429.104678278614,65155.06427495647,64880.81279801985,64601.450965370954
EUW,58702.487,58377.015,59042.229999999996,57122.785,52494.327000000005,51355.649000000005,51391.79205503742,51507.89063335023,51630.32494153769,51714.73158796357,51798.1463639739,51886.652480697616,51950.57176127825,52015.7401328205,52083.08066244232,52151.55413562404,52222.21626134379,52069.142036810896,51916.706752067475,51767.46259574727,51621.14161171179,51476.98496262711,51326.81835068305,51180.56660506566,51035.86292140924,50892.461079930385,50749.66750054021,50598.561395837954,50448.46608929557,50301.308313057714,50153.55474519619,50010.12899038402
IDN,205133.0,197983.0,203199.0,210326.0,205700.0,203700.0,204978.82239323264,208252.00498518522,211518.3625867404,214773.8159880642,218020.48838520565,220947.90468165727,223782.99840519592,226606.1091254848,229425.525599644,232242.6834414291,235066.27395561757,236416.104783842,237766.5010316822,239121.14050404064,240477.87221259344,241844.03503023324,243185.62359106733,244532.20035341065,245871.2471781317,247210.3270189553,248551.2262638435,249864.9275135927,251178.2195819243,252496.6633991022,253819.2808127534,255150.01724099595
IND,338923.0,289957.0,351590.0,387680.125,418129.875,438727.5,459365.0296779631,478551.60417691385,497628.9441953226,516633.9026265221,535576.446009302,554011.9766036539,571660.0448010202,589315.6056501761,606971.5842117121,624618.3133509352,642294.6293882165,644503.0540531477,646850.7595096069,649317.4614823448,651905.202734776,654605.1599206204,656707.1694686174,658981.1861938628,661404.7849292769,663956.6957372926,666621.7636809471,668837.115570455,671221.3008565744,673732.3431775615,676324.0386517661,678985.1904372489
JPN,53461.683,50905.385,50083.322,48532.572,44474.838,42028.484,41883.66354018986,41707.45074757595,41505.086137389,41306.40432909255,41097.686273107865,40913.65919352013,40727.43051153347,40542.38893853415,40359.54130682165,40181.33853134188,40006.17330100152,40026.27182401317,40052.03258312862,40084.72459790904,40123.77580203771,40167.23598293696,40211.53332228191,40260.68335988664,40311.8469498963,40366.76986101565,40427.23629147281,40491.85647449721,40559.58518763005,40636.77287716343,40719.92549738844,40810.98320117633
LAM,66638.69647,59642.360829,71398.221568,74610.637877,73844.498701,70070.760302,71882.86085858641,73446.23184898478,74957.62237288411,76443.25313638395,77879.784759266,79393.51414461985,80901.69858904551,82403.1190526142,83898.8851165401,85390.06859557261,86870.53684294506,87695.11549923508,88501.0524714899,89288.65796987819,90060.80805314054,90817.9991137227,91550.00591121594,92272.8631123143,92987.85246257129,93696.80187866805,94400.16910166656,95090.59124292673,95774.82300706123,96450.18059951976,97116.4509828902,97777.75505561859
MDA,70704.272,85258.053854,91974.841996,90209.42,96355.071,100142.621,103577.13134705217,103667.28319540567,103759.51931799408,103843.08948733193,103925.00767136697,104053.14944710265,104244.77426572485,104441.90703461735,104634.34070300055,104847.66082981529,105072.67417397842,104959.08550844168,104853.4086700421,104769.11447645706,104687.97973956689,104617.73939160036,104586.97111242084,104559.08151212533,104535.3437884382,104509.92381104393,104488.99833416038,104485.14066132868,104480.4706167079,104462.33397892561,104438.53150494445,104407.40482847122
MEA,163732.21458899998,180671.3,179203.0,177080.0,185780.0,187780.0,186396.81929600323,188499.99347712222,190518.0732567847,192538.18904112835,194547.05119618072,196542.6300285962,198517.99108232858,200494.5170849389,202485.46926885308,204477.13010861626,206473.91866713652,207422.92150246035,208385.80477595486,209342.58051857827,210305.68796399524,211273.112264005,212241.0801674582,213217.16591391322,214199.3478329432,215187.49315643345,216176.71747577182,217169.2937118528,218173.2273279647,219185.89283281015,220200.6096010553,221217.25731810578
