Year,AFE,AFN,AFW,AFZ,ANZ,ASC,ASE,ASO,BRA,CAN,CHL,CHN,ENE,ENW,EUE,EUM,EUW,IDN,IND,JPN,LAM,MDA,MEA,MEX,NIG,RUS,SKT,USA
2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023,1.0,4.120988122143063,7.565781121608355,3.089440149434211,0.25569585400771394,12.396019118671282,4.703214533296184,1.0,0.885567128220007,0.4967540122692116,1.0,1.430298617787738,1.006453407093754,1.229930602445538,3.1325578439772874,0.5096589640294712,1.7878311535606872,16.243393300440943,1.508094417781756,0.9654012507023904,0.5547809888538536,0.6736313660709349,1.2094521669952527,52.337380101131544,1.0,2.0379631822545607,0.868474720851706,1.2489909270911665
2025,1.0,5.681482183214594,10.848671682412531,4.134160224151317,0.030291557864956884,18.094028678006918,6.554821799944274,1.0,0.8283506923300108,0.2451310184038175,1.0,1.6454479266816069,1.009680110640631,1.3448959036683072,4.198836765965931,0.26448844604420685,2.1817467303410307,23.865089950661417,1.762141626672634,0.9481018760535854,0.3321714832807804,0.5104470491064024,1.3637851638239284,78.00607015169732,1.0,2.556944773381841,0.802712081277559,1.3734863906367496
2030,1.0,5.938469184057451,17.310711933518807,5.297185507583547,0.03166171733312733,27.023812401873602,9.19146599596895,1.0,0.9773252451883621,0.25463517195500635,1.0,2.220492581075157,1.0603230083637054,1.5093377206340648,4.409439370348994,0.2777544905872185,2.2911774058172547,33.46470269780783,2.470954258707784,0.8006795007696355,0.39191079255190125,0.5360497300233699,1.5060907805460184,92.03505513195807,1.0,2.6726014889082164,1.1255989903003727,1.426738833522519
2035,1.0,6.184306597241882,23.217066865315637,6.3647495846372175,0.03297243133111334,35.192174337693864,12.039547821116399,1.0,1.1013546627710475,0.26646997528797045,1.0,2.6025702921314093,1.1357267808816867,1.567310391491802,4.723012084126775,0.2975067135031458,2.4541121139617026,43.834127072482005,3.2366079550912246,0.726285608564399,0.44164701658161265,0.5741703513643932,1.6523161454809112,103.71494812705514,1.0,2.7832403448392893,1.4743788289120547,1.4930500715679262
2040,1.0,6.464464295312633,28.00617614773359,7.2639589838474015,0.034466128371560927,41.8631705900929,14.70273503192242,1.0,1.1843318399984368,0.2739753217665278,1.0,2.740952600694053,1.1597493993863481,1.611476019946804,4.822912094762962,0.30379950363662606,2.506020900541167,53.53037882136665,3.95255618175749,0.7103286286106519,0.4749211507053435,0.5863150639305672,1.894826446462462,111.52893750102776,1.0,2.9093250070285115,1.8005162303645323,1.535103057405607
2045,1.0,6.755948696881329,34.52785109158751,8.451066968291668,0.036020215198223224,50.89434673682359,17.30407401895315,1.0,1.252206719932358,0.2741366653991377,1.0,2.674715626961552,1.1193120949195654,1.612392629989571,4.65475027903307,0.2932068419530659,2.418642773672618,63.001450776088355,4.651877666618029,0.7210206426956111,0.502139211550729,0.5658718537282886,2.1151383400272445,117.92073833452562,1.0,3.0405072396007364,2.119079617153422,1.5360070771622603
2050,1.0,7.073322200652712,42.6439635161753,9.909547525353279,0.03771233312524903,62.10667732678152,19.737113246530797,1.0,1.3141343039529974,0.2695027731332353,1.0,2.502164836804669,1.0555883158719936,1.5857745984196903,4.38974976697835,0.27651422503535433,2.28094654184945,71.85976939889548,5.305954899088096,0.7088369795930136,0.5269723862321788,0.5336560909040581,2.2637498894699934,123.75248026239326,1.0,3.183340833988421,2.417032794494628,1.510043051865351
2060,1.0,7.073322200652712,42.6439635161753,9.909547525353279,0.03771233312524903,62.10667732678152,19.737113246530797,1.0,1.3141343039529974,0.2695027731332353,1.0,2.502164836804669,1.0555883158719936,1.5857745984196903,4.38974976697835,0.27651422503535433,2.28094654184945,71.85976939889548,5.305954899088096,0.7088369795930136,0.5269723862321788,0.5336560909040581,2.2637498894699934,123.75248026239326,1.0,3.183340833988421,2.417032794494628,1.510043051865351
2070,1.0,7.073322200652712,42.6439635161753,9.909547525353279,0.03771233312524903,62.10667732678152,19.737113246530797,1.0,1.3141343039529974,0.2695027731332353,1.0,2.502164836804669,1.0555883158719936,1.5857745984196903,4.38974976697835,0.27651422503535433,2.28094654184945,71.85976939889548,5.305954899088096,0.7088369795930136,0.5269723862321788,0.5336560909040581,2.2637498894699934,123.75248026239326,1.0,3.183340833988421,2.417032794494628,1.510043051865351
2080,1.0,7.073322200652712,42.6439635161753,9.909547525353279,0.03771233312524903,62.10667732678152,19.737113246530797,1.0,1.3141343039529974,0.2695027731332353,1.0,2.502164836804669,1.0555883158719936,1.5857745984196903,4.38974976697835,0.27651422503535433,2.28094654184945,71.85976939889548,5.305954899088096,0.7088369795930136,0.5269723862321788,0.5336560909040581,2.2637498894699934,123.75248026239326,1.0,3.183340833988421,2.417032794494628,1.510043051865351
2090,1.0,7.073322200652712,42.6439635161753,9.909547525353279,0.03771233312524903,62.10667732678152,19.737113246530797,1.0,1.3141343039529974,0.2695027731332353,1.0,2.502164836804669,1.0555883158719936,1.5857745984196903,4.38974976697835,0.27651422503535433,2.28094654184945,71.85976939889548,5.305954899088096,0.7088369795930136,0.5269723862321788,0.5336560909040581,2.2637498894699934,123.75248026239326,1.0,3.183340833988421,2.417032794494628,1.510043051865351
2100,1.0,7.073322200652712,42.6439635161753,9.909547525353279,0.03771233312524903,62.10667732678152,19.737113246530797,1.0,1.3141343039529974,0.2695027731332353,1.0,2.502164836804669,1.0555883158719936,1.5857745984196903,4.38974976697835,0.27651422503535433,2.28094654184945,71.85976939889548,5.305954899088096,0.7088369795930136,0.5269723862321788,0.5336560909040581,2.2637498894699934,123.75248026239326,1.0,3.183340833988421,2.417032794494628,1.510043051865351
