Year,AFE,AFN,AFW,AFZ,ANZ,ASC,ASE,ASO,BRA,CAN,CHL,CHN,ENE,ENW,EUE,EUM,EUW,IDN,IND,JPN,LAM,MDA,MEA,MEX,NIG,RUS,SKT,USA
2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023,1.0,1.0333333333333334,0.986732142857143,0.9840881435257411,0.9834409161894847,0.8676975609756098,1.3157894736842106,1.0,1.571846153846154,1.1569180098107918,1.0,1.1869078872274854,0.4989391304347826,0.9240449193196686,0.43799827586206896,0.6347941176470588,0.3761841463414634,0.8953416666666667,1.1425824175824175,0.0,1.032183908045977,1.025,1.1228209685308985,1.0,1.0,1.1069562826505361,1.0,0.6743119266055045
2025,1.0,0.9733221288030963,0.5819487260629665,0.9541638153319207,0.9297539175554462,0.8715685315788343,1.3986326698331217,1.0,1.7125998310794728,1.207739215394552,1.0,1.1991995821084016,0.43924693948780374,0.9727772301669069,0.4647884301636062,0.781434774124077,0.4360239644198501,1.2145656173197341,1.22620124210941,0.0,1.0538381506060395,1.1139153255163647,1.1080048593678367,1.0,1.0,1.1008261563046147,1.0,0.6488409758995293
2030,1.0,0.8741400520111534,0.6831394368174893,1.0539328726332746,0.8350114661925131,0.885473836993319,1.7811817527092773,1.0,1.6866310780769853,1.161128742460932,1.0,0.8503688403896292,0.5480221240890512,0.9546037594373283,0.45558118632614025,0.7659549126612971,0.427386531345238,1.546769328143973,1.5615874880538334,0.0,1.0378584324365958,1.0918491781023483,1.033948976705689,1.0,1.0,0.9886513468163665,1.0,0.623800152218476
2035,1.0,0.8539561477449682,0.8203553547580931,1.217387949345569,0.8157310414413294,0.9629454014144715,2.119490219934432,1.0,1.5984726022164422,1.0075219009152627,1.0,0.5817643735906468,0.6393872348751337,0.7191386917839211,0.34155260988594827,0.5742421050880405,0.32041486697075433,1.8405547095399613,1.85818735424823,0.0,0.9836106370817621,0.8185674641000578,1.0379233028146517,1.0,1.0,0.9658233753821941,1.0,0.5412770282667735
2040,1.0,0.8625053456275827,0.9593772315365027,1.3901399721727692,0.8238975569125148,1.0563067831635002,2.3558625550509644,1.0,1.4522953774266707,0.8151563543771526,1.0,0.4322985095604897,0.7167003871473212,0.4204203328818998,0.19691434175923195,0.3310661457735775,0.184727859759252,2.045819263493483,2.065418357192539,0.0,0.8936613486154205,0.4719263408135298,1.0773277037619182,1.0,1.0,0.9754925078986599,1.0,0.4379313329757099
2045,1.0,0.8821471893280579,1.0997406833529735,1.5672721019427336,0.8426601850169284,1.1562149699395181,2.4548769007565356,1.0,1.2652737922018311,0.6262257162727458,1.0,0.3263157593156832,0.7935343839534836,0.12674501238376099,0.05491534442704986,0.09232751287116213,0.051516786199121464,2.1318028262324717,2.1522256485632654,0.0,0.778578725156018,0.13161051307100788,1.1112902989130518,1.0,1.0,0.9977074094853723,1.0,0.3364309941257066
2050,1.0,0.9031275888187406,1.2324991000144574,1.7353991037881626,0.8627014519737662,1.2519421386186689,2.390520960847114,1.0,1.0368192946369141,0.4647888099221936,1.0,0.23244768333369006,0.8903282256064625,0.017016433437567237,0.0020715599238212146,0.003482851241770165,0.001943356830547317,2.0759164497948293,2.095803876674105,0.0,0.6380006047788288,0.004964715550379998,1.1213605321640174,1.0,1.0,1.0214362160598873,1.0,0.24970127753827778
2060,1.0,0.9031275888187406,1.2324991000144574,1.7353991037881626,0.8627014519737662,1.2519421386186689,2.390520960847114,1.0,1.0368192946369141,0.4647888099221936,1.0,0.23244768333369006,0.8903282256064625,0.017016433437567237,0.0020715599238212146,0.003482851241770165,0.001943356830547317,2.0759164497948293,2.095803876674105,0.0,0.6380006047788288,0.004964715550379998,1.1213605321640174,1.0,1.0,1.0214362160598873,1.0,0.24970127753827778
2070,1.0,0.9031275888187406,1.2324991000144574,1.7353991037881626,0.8627014519737662,1.2519421386186689,2.390520960847114,1.0,1.0368192946369141,0.4647888099221936,1.0,0.23244768333369006,0.8903282256064625,0.017016433437567237,0.0020715599238212146,0.003482851241770165,0.001943356830547317,2.0759164497948293,2.095803876674105,0.0,0.6380006047788288,0.004964715550379998,1.1213605321640174,1.0,1.0,1.0214362160598873,1.0,0.24970127753827778
2080,1.0,0.9031275888187406,1.2324991000144574,1.7353991037881626,0.8627014519737662,1.2519421386186689,2.390520960847114,1.0,1.0368192946369141,0.4647888099221936,1.0,0.23244768333369006,0.8903282256064625,0.017016433437567237,0.0020715599238212146,0.003482851241770165,0.001943356830547317,2.0759164497948293,2.095803876674105,0.0,0.6380006047788288,0.004964715550379998,1.1213605321640174,1.0,1.0,1.0214362160598873,1.0,0.24970127753827778
2090,1.0,0.9031275888187406,1.2324991000144574,1.7353991037881626,0.8627014519737662,1.2519421386186689,2.390520960847114,1.0,1.0368192946369141,0.4647888099221936,1.0,0.23244768333369006,0.8903282256064625,0.017016433437567237,0.0020715599238212146,0.003482851241770165,0.001943356830547317,2.0759164497948293,2.095803876674105,0.0,0.6380006047788288,0.004964715550379998,1.1213605321640174,1.0,1.0,1.0214362160598873,1.0,0.24970127753827778
2100,1.0,0.9031275888187406,1.2324991000144574,1.7353991037881626,0.8627014519737662,1.2519421386186689,2.390520960847114,1.0,1.0368192946369141,0.4647888099221936,1.0,0.23244768333369006,0.8903282256064625,0.017016433437567237,0.0020715599238212146,0.003482851241770165,0.001943356830547317,2.0759164497948293,2.095803876674105,0.0,0.6380006047788288,0.004964715550379998,1.1213605321640174,1.0,1.0,1.0214362160598873,1.0,0.24970127753827778
