Year,AFE,AFN,AFW,AFZ,ANZ,ASC,ASE,ASO,BRA,CAN,CHL,CHN,ENE,ENW,EUE,EUM,EUW,IDN,IND,JPN,LAM,MDA,MEA,MEX,NIG,RUS,SKT,USA
2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023,1.0,4.934694215193195,6.920985974106915,9.97195289786527,0.2672541791930851,14.733231429175685,3.552647341501037,1.0,0.970421936847627,0.5588348131481264,1.0,1.7758615429653999,1.494395633584796,0.45792633130588095,4.906893213035622,0.6970171958037762,2.748543652937815,12.144320995519667,1.1738774912414116,1.4075144717196175,0.598693352318647,0.9602006102005944,1.3835473705422294,58.79058829726203,1.0,2.41938791337181,0.6976800414799861,1.4684393395003539
2025,1.0,6.90204132278979,9.881478961160372,14.457929346797902,0.044161548087402365,21.599847143763526,4.828971012251556,1.0,0.9556329052714407,0.3382522197221896,1.0,2.163792314448099,1.7415934503771942,0.1868894969588215,6.860339819553434,0.5455257937056645,3.622815479406722,17.716481493279495,1.2608162368621172,1.6112717075794263,0.39804002847797043,0.9403009153008918,1.6133892973569208,87.68588244589307,1.0,3.1290818700577154,0.546520062219979,1.7026590092505307
2030,1.0,8.546604358912937,13.503816064170016,18.14644471659998,0.05468400748832078,28.017918915235317,7.369170551043103,1.0,1.164655837629408,0.35682016275302286,1.0,3.0424492812294575,1.8839918482825724,0.19919636521412268,7.421263724715859,0.5901297734823006,3.919028766188773,27.03594065011844,1.924047557831415,1.0886998614466217,0.4851022188749012,1.0171830050094908,2.0870495529395163,106.86517208120605,1.0,3.8746543956102024,0.8340078119847523,1.7961243988070705
2035,1.0,9.405152138535888,17.582986458491167,20.49245035906135,0.0601772807508208,33.562780239973144,10.715582631112774,1.0,1.3728715984926458,0.3896388907872284,1.0,3.8907559393419096,2.159851693009106,0.20114557381704945,8.507907841908299,0.676538378609617,4.492864936395758,39.313224472080805,2.7977762828701103,0.8290354324043433,0.5718282063606758,1.166122049558,2.422494732073608,125.97039818813894,1.0,4.263882185789618,1.2127388777901422,1.9613239147347923
2040,1.0,10.64325901407709,21.69710064880237,23.535839039597878,0.06809909891511079,39.785571245568015,14.718739218749663,1.0,1.576494941207998,0.4280069988033251,1.0,4.484480362281248,2.1552416728960746,0.20500913326271575,8.489748434761056,0.6750943648642643,4.483275297538166,53.999966102882354,3.842977177965318,0.7968395854704786,0.6566413607488418,1.1636330610223,3.0377889719897424,144.6542383887928,1.0,4.8251853707847285,1.6657971756761645,2.154457325167868
2045,1.0,12.080182506214529,26.030102139631754,26.98306198316823,0.077293011690802,46.564617324483734,19.60217179504361,1.0,1.7853041838819625,0.45926357927244577,1.0,4.7878550119390555,2.079209147284902,0.2050433178629545,8.190247444493457,0.651278414090852,4.325114499067729,71.91625564823012,5.118013012347351,0.8809779013287053,0.7436145451609046,1.122582462554937,3.753354821462127,163.8139205279553,1.0,5.476623262508319,2.218480939706225,2.3117934643891336
2050,1.0,13.675427368493635,30.312056048448788,30.70856841724299,0.08749991706879605,53.56063246559228,25.344962994180875,1.0,1.9982857299522796,0.4592169870436347,1.0,4.8488894889766065,1.9666122580214458,0.20301341987942076,7.74671515927233,0.6160092717023496,4.090893502618557,92.98535168155783,6.617422383497238,0.8958369987313431,0.8323255765574546,1.0617904573877546,4.4059572824546835,183.35644015955145,1.0,6.199837097867198,2.86842284151223,2.3115589332507676
2060,1.0,13.675427368493635,30.312056048448788,30.70856841724299,0.08749991706879605,53.56063246559228,25.344962994180875,1.0,1.9982857299522796,0.4592169870436347,1.0,4.8488894889766065,1.9666122580214458,0.20301341987942076,7.74671515927233,0.6160092717023496,4.090893502618557,92.98535168155783,6.617422383497238,0.8958369987313431,0.8323255765574546,1.0617904573877546,4.4059572824546835,183.35644015955145,1.0,6.199837097867198,2.86842284151223,2.3115589332507676
2070,1.0,13.675427368493635,30.312056048448788,30.70856841724299,0.08749991706879605,53.56063246559228,25.344962994180875,1.0,1.9982857299522796,0.4592169870436347,1.0,4.8488894889766065,1.9666122580214458,0.20301341987942076,7.74671515927233,0.6160092717023496,4.090893502618557,92.98535168155783,6.617422383497238,0.8958369987313431,0.8323255765574546,1.0617904573877546,4.4059572824546835,183.35644015955145,1.0,6.199837097867198,2.86842284151223,2.3115589332507676
2080,1.0,13.675427368493635,30.312056048448788,30.70856841724299,0.08749991706879605,53.56063246559228,25.344962994180875,1.0,1.9982857299522796,0.4592169870436347,1.0,4.8488894889766065,1.9666122580214458,0.20301341987942076,7.74671515927233,0.6160092717023496,4.090893502618557,92.98535168155783,6.617422383497238,0.8958369987313431,0.8323255765574546,1.0617904573877546,4.4059572824546835,183.35644015955145,1.0,6.199837097867198,2.86842284151223,2.3115589332507676
2090,1.0,13.675427368493635,30.312056048448788,30.70856841724299,0.08749991706879605,53.56063246559228,25.344962994180875,1.0,1.9982857299522796,0.4592169870436347,1.0,4.8488894889766065,1.9666122580214458,0.20301341987942076,7.74671515927233,0.6160092717023496,4.090893502618557,92.98535168155783,6.617422383497238,0.8958369987313431,0.8323255765574546,1.0617904573877546,4.4059572824546835,183.35644015955145,1.0,6.199837097867198,2.86842284151223,2.3115589332507676
2100,1.0,13.675427368493635,30.312056048448788,30.70856841724299,0.08749991706879605,53.56063246559228,25.344962994180875,1.0,1.9982857299522796,0.4592169870436347,1.0,4.8488894889766065,1.9666122580214458,0.20301341987942076,7.74671515927233,0.6160092717023496,4.090893502618557,92.98535168155783,6.617422383497238,0.8958369987313431,0.8323255765574546,1.0617904573877546,4.4059572824546835,183.35644015955145,1.0,6.199837097867198,2.86842284151223,2.3115589332507676
