MISO2_country,ISO3166-1-Alpha-3,Sector,Metric,Unit,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Belize,BLZ,Total,End-use steel consumption [kt],kt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.186001492999972,5.2111198871456885,7.013022876592267,5.494799671570766,7.18495366452354,6.207957381431431,8.755463139257646,8.117102277459539,22.21685095344666,5.483149128310412,11.668555693761002,7.194915991626118,8.318288548761085,6.91266340589294,12.612158441683508,3.8008599581505154,12.745472278873024,14.948091220712325,15.758120088911344,21.153779331562735,28.28432319412096,62.816397622851994,43.05321763107871,62.56847766679019,67.74038895465553,59.07293722420477,73.81670828022811,45.33138287424158,43.22899136567128,58.87829302340964,37.98876012835692,66.18588948934716,76.79657029019936,46.16831572348344,102.07784416127839,65.8432514499266,61.866145102900944,47.006191791979326,27.953679598372467,5.453623716705551,56.21692448297621,58.63967931698628,165.9292067055403,161.84118271225336,103.35513204438416,104.71518881485551,128.23377120173922,141.8936366791325,141.88889693974622,140.8125097057702,138.15968410654054,142.77757364798745,140.24252351566076,187.28146238440905,163.49646595357103,169.9107619057365,174.92164521264638,180.09496691140075,183.41189385890084,186.66117438263285,189.95414666445066,192.2461350001779,195.37503441706605,198.16642656570696,200.75996119446583,202.6925896843269,202.77358651838895,203.46906983367376,204.5288546814155,204.1764642360031,203.2990130988741,203.7449794299871,203.22537676381955,202.43053932679214,201.21192800597834,200.26553252148406,198.58981359600347,198.32354952992904,196.63675580632722,196.4306353241627,193.21181139212712,192.59864888567557,189.49380099773506,188.80905197961735,185.32978980736584,184.00689969506686,181.79437188258686,179.2608684462025,177.87913144344063,175.41706838946206,173.2844920599934,170.42712654025723,167.5772061908315,167.41391793405012,165.3606166779295,163.4536377239931,161.91456538818477,159.85220016927468,158.5786901468488,154.39349385013202,154.00357411233745,153.68739217746995,150.67732083164583,150.27826215906518,148.09203315582397,147.1432731455646,147.20618740116367,145.53770886960882,142.358226264398,142.87381858406124,142.98783486521108,142.547438550138,142.3807156275328,141.29339876561244,140.61156959136076,141.04107448213549,141.48482698240684,141.66097540688028,139.39827954414818,140.8272596893221,141.8669610666413,141.44297474757488,141.3184207204855,142.01529088317812,141.96291478238368,141.58688609222696,141.6395119830001,142.05531701583564,142.96380514050676,142.64015895603467,142.31260904218055
Bolivia,BOL,Total,End-use steel consumption [kt],kt,13.065152346000069,13.60919075208552,14.859465296639206,16.082498032670053,17.989497124154685,19.208127790917963,21.171073664315408,20.401514607299486,23.148710677833982,26.452625956924784,27.699688126560197,29.10231827521459,34.48273553269901,41.40050742133286,57.68313019754173,54.7602018755737,70.54138427633426,80.04993823357238,100.98850242297887,72.00708766319545,77.85940666900785,69.57954998379529,65.12216056134221,100.99162390605062,153.9894095424473,142.81710434722132,174.08029840238714,161.33820722628857,148.3875965770612,119.47219642441524,168.30400467760325,82.50204781589639,80.95339734557645,96.10151771490375,86.02131281836786,114.09806863767935,150.1870065171326,121.7850546067728,130.40473465906692,157.62882743145784,196.97284555128786,234.1471028218832,215.81027730712378,224.95013378730124,243.50085531416602,246.85555044066243,358.1361592269229,401.5441578602786,314.12548562077194,735.7425018883091,249.98982308682517,302.2429351877553,248.45225560992736,286.84421172453557,309.4579680256525,401.7335790713772,476.20153989571327,571.1000229823212,503.1053066994333,589.0396293571903,686.9836087234974,718.8182157521908,792.5592938365091,918.4474598372639,860.6535905656584,1700.559913175988,534.0,657.0000000000001,696.9999999999999,484.00000000000006,660.0,574.0,516.9999999999999,1594.1751876028932,1689.8291115106747,1794.2694485951204,1907.9726082076813,2029.9213990428768,2159.717590395676,2302.8035372740214,2454.8009281797526,2608.7780064190115,2768.0340876724285,2936.1051666682574,3119.6450606867397,3317.9972702713367,3531.15258239809,3758.1599658315167,3994.4215265634757,4233.723227817872,4477.649492728884,4727.781566454024,4981.290959743563,5239.286296601187,5499.36950933657,5760.734671894611,6020.68165191562,6275.956584389056,6527.556657795916,6767.102601501161,6994.424547310134,7206.155113825236,7398.121618134039,7568.591267343849,7719.478553572562,7836.620590252812,7935.653050283282,8004.2045415630755,8049.7664012172445,8069.797944357633,8066.421584769838,8044.102858843474,7998.687808958294,7938.2954138057285,7860.382364218343,7761.238250612503,7657.038642038957,7536.559593324151,7401.234482581125,7267.869156173659,7125.872284481537,6988.988379181104,6848.221089098647,6700.653859641929,6569.410776288607,6434.129686225521,6299.302891350676,6166.02591877267,6042.974384986532,5930.866196161857,5826.360333586388,5729.842530541238,5640.194583888342,5560.6485617825965,5488.896890721606,5420.341261000867,5364.177226256063,5312.375817052052,5276.688966806139,5242.113030562803,5212.237836088971,5186.281737720992,5173.8718645892795,5166.583987997606,5167.566250998015,5161.630864262874,5165.061156267168,5171.070626357008,5181.70476029092,5199.549412379166
Brazil,BRA,Total,End-use steel consumption [kt],kt,828.6522125749985,874.2372685819355,983.6714603701197,1137.5562317488354,1136.9299721056907,1311.2702617063762,1421.1611543137747,1510.3393014546475,1780.6267218326861,2123.9940391340588,2264.5995577997555,2406.6091924415005,2768.2134997682374,2694.8073185891626,2308.4985290140303,3173.8338872529066,3009.6991869898898,3861.388394718404,4190.275270215196,4460.370111492231,5926.355811990094,6095.6646185706995,7156.793694103864,9738.906575170502,9002.943851217522,8399.65751231596,9289.235631590736,9621.257153427505,10486.719825808617,11531.89080323,9572.407719596229,8350.620989901072,7470.708562663858,9456.608770293735,11184.182222738864,12531.760813824603,12803.411336893283,10984.048605090833,11457.434561586453,9139.238655621992,9738.495082644868,10308.147308700321,11474.879343313276,12094.289719161348,13285.684767321854,12544.246858005463,14950.452933470748,14997.44499903504,13106.52382827743,15496.299069446082,15385.611778006116,15385.762034256553,14572.659897919666,15312.954077433718,14697.71660945733,14800.564706938347,19339.867685381534,21291.026466066513,16461.40656479839,24807.544122782998,23016.674881424147,23132.93087092574,25687.60783514484,24171.000372931176,19373.119853711778,16962.72366453396,19372.0,21209.0,21333.999999999996,21449.0,26337.0,23533.999999999996,23980.000000000004,35339.88933822222,36536.908253915855,37567.81083094214,38624.96216863445,39695.903134058564,40738.95214853746,41863.987071240845,43017.32205557951,44180.95151801631,45353.61245439417,46534.02310235022,47752.322816621156,48975.02992653245,50226.25150010386,51457.75844883293,52671.79028672332,53800.55933069779,54917.41237406681,55862.88498105771,56743.59243755761,57581.69284676669,58359.988125565564,59056.388215119194,59731.7667607847,60291.849006742596,60773.210374396906,61107.96120013477,61459.70494867397,61700.75464458263,61763.686541022355,61741.72763374739,61627.390753224594,61417.60359360456,61141.81572850652,60717.08025635752,60265.19803391142,59691.68415859193,59112.502658253754,58460.71392408925,57713.09979497542,56957.24062210583,56199.34816865625,55322.71107818778,54428.872073298546,53559.98267269183,52585.572614570076,51668.08176209246,50736.320306801375,49776.74843386976,48871.06741153257,47966.77485352506,47156.937134907865,46387.44013335393,45624.786646745124,44887.11181698201,44207.65925166426,43573.22095121089,42984.03023381035,42407.62024524274,41939.537196972844,41552.22240893767,41178.71615340709,40819.915433015674,40462.169642607754,40197.60191999006,39948.172723956595,39799.76524935648,39562.82419044965,39473.93979122356,39331.515393488786,39321.601302453004,39221.98583375544,39212.8466301323,39228.774936453556,39266.35068585339,39392.34662095357,39499.3980227081
Brunei,BRN,Total,End-use steel consumption [kt],kt,1.3624277640000009,1.4306097444114376,1.5928185488140223,1.7505514615321314,1.9988236146847074,2.155214835159538,2.410438753492671,2.3023157652393196,2.662457181434509,3.095150642745803,3.2553366252296185,3.520574073436261,6.764950737760853,16.09165206953149,18.66296896578824,25.537841712221827,18.859466405418495,38.809493656961685,46.31031764982111,62.83045596499498,119.16766159938337,41.02500201215853,63.054062278722235,91.33230389357765,104.60425147140651,70.63645476025442,102.06152485794112,91.34647821818766,106.13957268117296,132.2180241978577,155.97682560790827,160.6030060507933,123.0153636449596,108.63629549134308,99.26081183520178,84.0604004086054,91.37838216206325,104.83227784916977,179.49521375741116,129.5724713375352,144.85570149134008,174.89007005479792,162.34795552839012,238.04457767581104,311.6659483125166,280.647495687154,207.82800607661574,318.07312503439397,198.2436799430071,106.81874948497894,107.00587207945264,114.67845730616881,120.28944458995642,133.71055483338395,115.2324906822014,157.96843625729235,138.88743846356297,136.39010660080973,144.441531889155,162.14934361614655,252.57884924292406,216.92425872266878,233.52002703021049,240.64138589496685,251.77980127617602,214.41335437530634,154.41684276894512,155.13305856111336,155.02227835300417,154.07075425431267,152.41886197593752,143.8952306084546,135.9811555870822,141.00084749902322,142.65741873841176,143.9528327328692,145.570022724902,148.32106303377665,147.5917984902817,146.67473584523862,148.58096231312282,148.85509130005144,147.43217516204174,150.04674340057494,151.54843309425496,152.89100524656786,152.15732411803936,153.6512500113349,157.51174254681476,155.49139631153741,155.0358531770653,156.82108071946388,156.06691502664532,155.98263806333125,156.37548004629602,159.44900869154972,158.1422415465161,159.36815645390453,160.5680237726304,161.55034218564538,162.10825044269313,162.55341267053927,161.18496636021166,161.08532782857927,162.6156106219849,161.8353298639214,162.87268809863428,161.71156149132264,161.79283835577294,162.43641318908263,163.04408660953342,163.03279049830783,164.46111643766727,162.96211681113715,162.47432097702736,161.806658496816,161.26437778849487,159.51274954582382,160.42801651368117,161.89090899447535,163.67103940825257,163.86873026171693,161.50936146567545,160.56837544399468,158.8398757596755,157.537523459202,161.21082632480923,160.11970513821913,161.18024729676014,159.8139941030216,159.13371234803984,158.1050499260081,157.13595854926888,156.66248101035015,157.1995450670734,156.03247093564914,157.12973658803259,155.7960994062498,153.98561094712713,153.43174248421627,153.9966073380003,153.96584993564414,152.71325802284545,152.43631717137865,151.38648457107277,151.45073200088953,149.8448182091061,150.18151557289687,148.0502944456655,146.99229075311047
Bhutan,BTN,Total,End-use steel consumption [kt],kt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006866750000000001,0.006367543004431385,0.4404762170528992,0.3742495698189191,0.718486016183799,0.512204808544011,0.5995928935963852,0.8797441552580494,0.5552988720858552,1.7592335576463705,1.3834108346485938,0.850018489186406,0.40478176245400405,0.23926459093494307,0.31533376590425255,0.45461772871713757,1.0119348649015116,1.6055403983637322,1.3609897601369734,1.8632351484668848,1.0538861410294766,66.46917541492496,123.52252574820972,234.64016300233538,140.66986079484968,10.849910933119025,6.006364857023155,6.744367255834139,29.652683690013586,41.48195280103883,21.05902127532903,15.558315665991294,18.75387694728849,31.683801472769982,36.53179111524678,58.264898901992524,35.27372613553443,21.751090657083076,25.238666690864534,30.41760153170706,50.37715457971062,52.414056699020946,74.17871340786213,63.583444232928656,42.51632514448818,55.93071845697256,35.950316806973824,59.79155865158728,59.23221645261538,60.05557663117561,60.94099569544814,62.82065827967657,64.20120849756766,66.14034868924004,68.14573027703352,70.05941251024828,74.05633918308487,76.90718694331098,77.23959228947787,79.67097066712145,81.05459153481631,84.24384057968804,87.40694750893066,89.75684098630128,91.48051212955428,92.06169948315359,96.8937809560374,98.67645704923008,100.30494606275039,101.79032014914866,103.78776230735978,106.29314662930003,108.05306899122209,111.40742701345293,112.98245058802917,114.84955043794172,116.97383413619593,117.1941844086556,117.53493692492891,120.28163353511789,121.53738723257558,124.50400968257702,126.9182405249559,124.42046321768804,124.28630356689462,130.33963906038488,127.71199356733447,126.607494463646,132.62802250123542,128.76877845174195,130.13866940778084,128.5236746969846,128.62308031905104,128.69743455604507,131.10607343194025,130.61370039203808,126.22372618013108,125.48035451220774,126.31458437653868,126.22966475971032,124.66882809345393,126.03135842242988,122.23046079177544,120.8568593825964,117.78331044701034,117.52526073115605,119.5625584437925,120.02112066521407,119.96172003481163,115.25823640443262,113.0300698887568,112.94269184597854,111.11170652516147,113.14225753212625,110.16621617477566,113.5522928443471,112.63353548832234,111.694159197255,107.08083190590663,109.22956838993741,107.97598036097693,109.13783417017919,107.9565230813996,110.62028626714518,113.69613380259908,112.44090854781301,112.44306531493633,115.99594505771512,115.3554336057678,117.45184483465465,114.44480332078058
Botswana,BWA,Total,End-use steel consumption [kt],kt,18.64448094699909,19.469922009184643,21.31744125589524,23.118355166332663,25.89854343551029,27.73854696076919,30.639657379398603,29.73131626071857,33.70405228597264,38.38829849233074,40.360198727859256,43.45764521521618,44.39245665280702,75.60435291202003,114.21719261294088,74.87369319780689,84.83732024456793,70.8592154531212,74.68324672807843,91.42376300786678,133.32217017396337,86.42095124819016,120.49502510300917,196.20588012563255,173.12875883176878,94.61136205155421,67.6390699995408,71.6534196799657,53.277330018015185,81.2823240025765,114.17707441144255,90.25081381457204,85.00385267461938,111.10726846501936,78.68194335225493,64.29096047345068,69.13839177367609,74.6581791937306,82.6067770516331,74.60628065347571,79.52448298798387,72.19717731381346,95.50312214581206,101.69874405459734,119.5239224361031,124.17405725142622,112.03008896182985,106.6283274091652,101.06049568371907,104.59277544150618,134.0404129299405,183.6306379336342,135.28843702100434,123.52785641177923,123.47955384319906,114.99283578275556,181.93710638209276,227.01588865220253,179.37355496151093,1323.085134976666,1163.8195169012054,569.1815034354843,499.57037858343256,615.6304157199125,547.2643438545291,218.09381962533223,345.19312103842293,363.42260829822493,369.6177663965053,373.74701449563406,383.6759812505643,409.3040446936547,446.0935991532314,483.13934574033203,509.44392756313255,522.6313939552343,534.3202279204899,533.6076143657006,540.1041885522432,541.1265461810818,553.5835072003648,555.9469893216955,568.0378015204205,570.9353939166913,578.0665854551979,582.2807358775636,589.0667385426905,595.7810484344237,601.3643763079237,610.1965595188934,612.1154333330996,616.6405898415892,619.0432660030767,629.0957028339175,634.8573097088057,647.4367550450229,661.4765692268059,667.7593031337641,673.5795977753997,677.7768074578338,681.7521039429762,688.2516399164069,695.462679830664,695.3915181121018,693.2981845533212,699.7337417844561,699.9852664906427,709.6756912768855,712.7893535471414,703.8891122881502,711.0742060335734,715.8139009912684,713.4661303740116,712.0908867004598,718.2220818501512,722.1057883479582,718.517628174789,725.4909762475942,719.8773394112565,723.0313920963301,713.369278654729,715.8003857541772,725.9549628295615,719.4432582982233,723.7458904225364,730.3291838828857,733.9096962162606,732.8309867618927,736.6996507101314,730.3168034092188,727.1794402582588,726.4679353787051,737.8884913801095,739.0147312418713,743.481834419125,741.5049405966327,745.8889106151152,751.3364113828798,749.4808731869065,750.0552237261918,738.1504577110875,729.9365044266277,736.5151543000726,738.6917796508249,740.0041041519021,742.1778767262464,740.2803915286545,739.3751920447996,735.9732095345544,744.8738084522125
Central African Republic,CAF,Total,End-use steel consumption [kt],kt,2.575919115000129,2.6990955831887464,2.9691712436421254,3.236957280211627,3.6516632189683467,3.924795267414368,4.3564831682693415,4.207041927321269,4.794513331065297,5.525045159174108,5.819250103169008,6.361128176177241,4.444616565931755,6.639601221378034,6.4179824607059315,7.817449536752129,8.572992271699437,7.920774224288288,7.6859337979240125,11.063860256558156,6.97502732165129,7.441799359836178,10.172886866040946,7.7053443850443655,4.603179976498078,6.726628223949879,9.551233517903855,4.3379434883570545,4.432261448551886,3.9430601490803237,4.34184879343054,4.520849855575342,4.079427696365851,4.266130483288881,5.774619690026017,5.235264504457831,4.493674987879181,4.113822753223826,8.213410379696457,4.799670194540462,2.831091172027724,2.5732096623964162,3.497951617087659,2.6230053737335943,4.492829074495846,4.134723874696757,3.4265669919392665,5.308164291973261,3.095488298150099,2.567746528286865,4.465864221313645,5.872311582270767,5.968465591575024,5.599469653236698,10.715762502223425,2.044205996589411,4.085998309552183,4.272542326024685,6.156854145576449,6.096111975405931,8.54854475938053,9.548642514543147,3.1194767225374624,14.12994918077751,13.271218873065738,11.018554937332718,17.03617520100329,16.20599018825974,19.448741398491993,14.490083080074376,23.764780392614448,16.56399531954659,7.72126648378446,30.383625036808972,32.188295102542796,33.97184123238918,35.80857615743227,37.83796418829991,40.1670588628475,41.90801208957956,44.122751577917754,46.53282271874681,48.77169275878504,51.21934274754988,53.81794425056947,56.113601401810996,58.81593695428373,61.54405861756918,64.87194634930377,68.30909389743908,71.39627992623696,74.76951346123892,78.71911661023185,83.20017650901733,88.03766554349653,92.92490069232963,98.07557467268208,103.37957409817838,109.63219656717844,115.46126852779692,122.60064629656715,129.2410602151898,136.8694771220395,144.83219032335998,152.98371215184105,161.7006050639191,170.96743897767365,181.03035572382458,191.38966560514356,202.2701981531331,214.10231409763975,225.76445008031192,239.64978908675818,254.64808423513597,267.9790465401161,284.1639525516649,301.7931436922332,320.78787627971633,339.1929056698417,360.35725477852486,383.348546228049,405.1928588451798,427.8951512940895,456.1367065395762,481.20519470751356,514.4835678052973,547.7128694944357,581.4825021204409,614.9826334503551,650.8921380253094,696.5588247665332,738.099426679641,787.3270336877317,837.0755636937923,887.5835040200963,940.4261508800948,1003.3703907004227,1060.6749447484917,1125.95399086308,1188.387778365578,1266.8802225331215,1339.099779478446,1418.9807055804017,1496.3008373327918,1584.470782072572,1675.75697236059,1761.2113125972633,1852.0929689226693,1952.6348420932927,2048.898898829405
Canada,CAN,Total,End-use steel consumption [kt],kt,2743.8218117000015,2818.5817081224614,3141.376019366291,2377.055146899012,3510.8449783724363,4094.797601443786,3965.323869606413,3329.704344110039,4677.83292197043,4713.240234332111,5309.5684969760805,5863.331684506426,5769.3366523382165,6997.891503157031,8376.446473168353,8032.58500045723,7443.788741965217,8816.980827641826,8370.773077550903,8864.836608334528,9254.363456374818,10424.824564299954,11749.167429890309,13000.031982750885,11380.955862633722,10952.77777790782,10816.90437863426,11828.618680203645,13000.486906437813,11406.640241484363,11672.590980369783,7871.710384146122,9321.257382830307,10751.87551393542,10472.919359245794,9454.304976351053,10615.51291174807,11654.237901562274,10915.12391569289,8766.565282148666,8875.246650756026,8968.231668906068,9671.040537310293,13831.07166010192,11063.247851231295,9365.643046071289,12528.465967727356,13801.97869163589,13223.962577653625,16424.236158656746,13686.90512243345,14519.878501655667,14421.604344433861,16723.860601103228,16774.278616856147,17842.296833078053,15526.244451431,14374.641574294243,10658.116187242278,15875.950899823481,17872.42357370594,18341.125430257875,16626.49881337807,17530.515225618263,14678.462518004564,16068.344763574563,19126.000000000004,20347.0,18204.0,13750.000000000002,15240.000000000002,13350.0,12870.000000000002,17600.105644855033,17281.58085008452,16804.757908695097,15984.644475045492,15466.378699902445,15234.415571724898,15263.10202397069,15727.9580230918,16238.318030361006,16417.2706165612,16261.407811349432,16346.696711135803,15991.728881267603,16199.38327803335,16372.30509471321,16578.484001621222,16612.011944748185,16604.900549659287,16642.58337632248,16632.144669613575,16608.43661074747,16713.832417532754,16940.408649268844,16869.624975179584,17013.312197362586,17185.87939302261,17055.451258420147,17387.486233598294,17524.947229697973,17801.796076469604,17781.45151869394,17966.072490326747,18153.40742522643,18345.783049618964,18547.12771336639,18865.851177760724,18963.875676799566,19015.710974870868,19255.42643676719,19495.43944841721,19579.93173545821,19662.343825220436,19767.081145165386,19891.314862663334,20150.42173665821,20045.24244250445,20147.200288409764,20220.178994185088,20351.946599080515,20402.460916543663,20372.700795618424,20487.303584068035,20689.90173760011,20818.818445819277,20640.2856695029,20897.538535032687,20809.88695006164,20866.568341922364,21092.005722300844,20857.361132188442,21128.662716629446,21048.5200557017,20997.701213887623,21101.145706037583,21042.295915312967,21570.20111040166,21152.037872678287,21122.079985634595,21472.189054650094,21388.810850778045,21564.36157278878,21581.19433068945,21680.579313302387,21767.36793357511,22131.41529953235,22087.41154506369,22015.964709151354
Switzerland,CHE,Total,End-use steel consumption [kt],kt,454.4955163780104,475.8996118121793,528.5940526492958,574.898459058441,673.0135176153913,712.8525867527651,802.88746521117,761.7303288303581,888.7614404528566,1042.1463405046745,1099.647639314218,1240.3340309293783,93.6412730052874,651.5226515255913,1094.415242242262,1082.6916777652154,1070.1355850199327,1154.5654986934628,1437.2497454037696,1740.7448566440694,1620.5607651002979,1964.0737377281305,1830.9409442626095,1553.6885615554274,548.2078949346874,907.7046650086281,938.1746010251775,1181.666462892988,1448.203889837448,1709.0718985009296,1546.3302675237255,1250.2361156201002,1246.049167822979,1532.5142106068956,1604.3389610671038,1846.1598443420628,1829.5462125941335,2131.3311942578493,2340.3710486397467,2769.9352208738046,1973.7176009168893,1784.1701981109322,1587.8388210387263,1758.0965816797443,2288.4601347236803,1711.8525085924875,1907.246518835265,1867.6406304781865,1541.6545634416066,1627.1140724721104,2558.178696386197,1535.7497317631342,1470.8026347530847,1734.8973623628194,1445.3102945945068,2077.811401847028,2363.2514731989463,2144.179577406213,1607.384039760583,1924.1784817530643,2166.1551664634217,2195.7933519945927,2154.5771305993962,2197.578185288547,1963.3295231121738,2188.9686157938963,3722.0000000000005,3807.0000000000005,3686.9999999999995,2486.999999999999,2685.9999999999995,2528.0,2421.0,6671.770384144048,6508.385283771918,6038.954340813916,5282.04689181098,4405.042286898189,3551.2259949335325,2846.452570471929,2384.80506739573,2098.545889326941,1898.5130464826839,1812.9670206580195,1787.2591455678141,1751.2814130475435,1752.6716883971062,1771.2261677403117,1779.1961492092705,1800.560513697923,1849.0537954767924,1803.7418962244399,1846.1732621847148,1815.4762106551561,1812.4687151380435,1799.8819871759397,1807.9569662006018,1825.7550056172677,1833.7513104387094,1799.8771503654689,1792.8137752414686,1784.072864524525,1797.4040632649542,1744.2370744555374,1724.2852523604547,1716.6354485134918,1736.5076814386116,1760.8394611316708,1732.3921170720241,1714.7935789787307,1744.006221068837,1720.90346239045,1749.7072664616114,1778.3888844263897,1786.7160661417458,1793.036214073461,1817.0274439164623,1891.201110189609,1896.3915809298992,1916.8515504955856,1895.8742190843589,1925.6419833044379,1965.1438403501163,1963.906353016772,1957.3485645081626,2040.0799980242564,2064.687232303038,2048.8585825791115,2080.382038147866,2091.7072463913732,2125.7175958771045,2147.0109923566893,2174.8083298173506,2205.3072746793578,2232.239554553758,2249.7141968717647,2297.577505454724,2338.513841026174,2329.9621110645116,2363.2157994655904,2393.962921159607,2413.4507034792946,2415.082866730056,2417.279028570693,2444.9030215774596,2460.4269704729113,2437.1300322473194,2481.950875568866,2465.9115725640995,2480.4312329623895
Chile,CHL,Total,End-use steel consumption [kt],kt,253.39248048299987,278.2578052877793,332.3430797741012,344.83590977448546,361.182271975332,414.91490293619177,432.53969240654976,387.4798805646778,454.23709642161316,493.43764025894103,454.7071564254889,585.7810413086701,546.7046644828495,601.2798860238686,552.2069812089509,640.5976074364579,623.3102909747797,586.1497854481105,728.8643794224063,748.3832758707827,662.3023423984187,698.1867947286007,614.8716813549785,728.9906620886069,495.8339290486001,423.2532032922292,527.0979825600543,663.8491935885062,767.4043214602921,903.9923778728768,931.1210107726375,452.75919587142437,513.730261810381,665.2196696034899,676.5041613051093,793.4316913134751,877.2027590019578,1032.6111622968529,1172.1751918938994,1088.5265332120043,1105.2251625615183,1465.6450954480047,1639.1297759104336,1534.267599880726,1827.263424403384,1832.764780705029,2271.0709804891294,2058.1674285055396,1720.4896615434052,1951.9518091729828,1856.4870786701993,1892.0281117747377,2171.5899011317806,2491.0411017013967,2692.0563977421384,2835.161248661253,3040.0176927276257,3567.949724431668,2380.675934616979,3321.825844571049,3954.858439009235,4333.7722862411165,3852.5952601614017,3435.5237079028975,3789.359207624977,3720.7802998255147,4122.0,4213.0,4338.0,2368.0,3287.0,2288.9999999999995,2274.9999999999995,5393.869847614451,5507.3300629871255,5594.552858852491,5689.20981537595,5797.549404754962,5893.522755316585,6027.935845068183,6168.179931295001,6279.876778293881,6350.644477240234,6403.311219867054,6476.795817871325,6562.457411429399,6657.978543009775,6729.557918797157,6820.845794762833,6880.795092087723,6938.247353755111,6947.030807367912,6981.994517432389,6983.679616564197,6952.01385810755,6914.848605285668,6901.325862616206,6873.659498417378,6793.775833388241,6730.944587451415,6681.120873400621,6586.979552345469,6483.004267428545,6356.1933948347905,6254.532709798264,6114.156098812538,5994.561541309509,5855.3831079321435,5753.745434402184,5590.418111182094,5480.418409485867,5338.145858923238,5213.420603424285,5054.312196121453,4923.709829541802,4831.07116386242,4697.696120651471,4610.603641959032,4514.675579843588,4431.937028761671,4332.048208525406,4223.3847075240465,4158.67587022948,4071.0833013482043,3963.595793058727,3864.7676658647865,3792.8084791765027,3714.304324836812,3644.4422983382265,3587.1767804585274,3525.266603210056,3481.7531420584205,3473.842722089973,3402.866710350938,3365.5431036677646,3304.826040435621,3284.6705501572233,3247.2979548058925,3209.7792638068017,3201.1598617486343,3205.418848819647,3207.64604502776,3232.6387636154377,3216.5563071019837,3230.495017391181,3228.799374082128,3248.3151167781402,3266.3363260758465,3258.240215014238,3264.181589606113
China,CHN,Total,End-use steel consumption [kt],kt,902.534705333062,1304.7795440083653,1551.070468714949,2309.9013308660537,2962.2304814976624,3805.0048990887544,4769.367410282554,11545.276379692503,18685.807266761938,23217.077868278688,10509.405844407944,6639.1817182306595,6395.199797807486,8330.10099845006,10931.470670925231,14354.39669902959,10317.389001755872,9034.28880735635,12806.662138901791,16992.617694495,20356.861225883156,22606.105200012782,25457.6326988365,21723.523636392805,25461.839191522347,23866.59575255707,26970.224987687565,38181.71529454126,39272.9027614893,37701.67185752048,32184.79198404753,33943.372527445725,41449.468317240884,47429.7718832584,70084.0439836808,70878.34173926155,59926.70968011634,57292.205719206395,58450.58032329732,56570.52033347638,60118.27246896857,74072.55768288781,107834.2791643418,103709.48950896418,89337.5977419288,97397.51560916512,100448.2366054174,109488.6508961102,122776.07970995254,110247.1798195971,132640.61605922898,158679.35251387884,198221.23367973597,217141.24346360445,270456.7472805395,290937.2630210032,323828.95527800184,340531.1547757576,440354.7130134187,476412.68948391837,519822.35792942625,532051.262280368,594053.6837898514,567647.2756315229,531237.1787889539,537484.8743037983,710512.5609392888,761547.0,825507.0,1008730.0000000001,954400.0,926690.0000000002,905079.9999999999,868246.8988874415,869941.9218463941,858288.3743470313,837907.4832059329,801621.2607680932,756622.4054200889,707431.7529033241,657783.1457076322,608787.1659266104,562537.8738571894,518890.0478089907,479309.7252425604,443880.21133806976,413431.4792325376,389008.97647241264,370940.1240008706,356803.66578124254,347484.30760088173,341125.05097077263,337758.72588044277,336843.0427895961,337189.23734526476,337944.7822063974,339377.6733633457,342028.88479126646,343921.44938465615,345781.51526160317,348095.3063932189,349583.7740767438,351311.2117934695,354484.91700103675,357686.5027159296,361335.0119411993,365476.37600467156,370470.5593078686,375087.18550508335,380294.98177568975,385561.72443330556,391359.5579270271,396580.6136739328,401836.6861405474,405583.4766423747,409466.0507639643,411987.82189764123,413470.08264287794,414297.78152661823,413486.9131746661,411770.81170565827,408377.6115383382,403480.57256057183,397350.8556042441,390383.7639851188,381917.63285722455,372537.0484078998,362413.09543287056,351388.4400980364,339677.0489508284,328003.25322980614,316422.70443847205,305487.4503882874,294247.00240074244,283012.7073185629,273130.8705949079,263760.05808961584,254558.99934334337,245899.05134189298,237910.3675846814,230739.3722293427,223798.08302380203,217068.71027275012,210890.13765244378,205269.4749544776,200025.23472937898,195217.47054786255,190948.626840232,187216.24318553146,183977.76884908677
