Country,ISO2,ISO3,OMNIARegion,ZijieRegion,Metric,Unit,OMNIA2019_kt,BGSRecordPresent,BGS_Country,EstimatedYears,BGSNotes,AlignmentFactor_vs_old_2025,HistoricalSource2019,HistoricalSource2020_2024,ProjectionMethod2025_2050,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Malawi,MW,MWI,AFW,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,ML,MLI,AFW,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,MR,MRT,AFW,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,ST,STP,AFW,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,SL,SLE,AFW,Other main producer,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,AO,AGO,AFZ,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,MZ,MOZ,AFZ,Rest of World,Primary aluminium ingot production,kt,565.0,True,Mozambique,,Years ended 30 June of the stated year,1.2430092561605592,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,565.0,569.002,562.633,576.22,541.601,492.936,531.0623727722714,569.1887455445428,607.8346804748298,647.0356810492524,687.6154574957908,729.4993942528444,772.6667147458396,817.0120204317412,862.2800088180732,907.966586895007,953.402536484352,998.1542062888379,1041.8235656027405,1084.4017468898585,1126.5825673597985,1168.790888697219,1210.7589124229103,1252.908091763068,1295.8773535364774,1339.1101819695516,1381.906030214336,1424.314067400293,1465.8517611431541,1506.2722390935767,1545.5548250766894,1582.5246870735232
Zimbabwe,ZW,ZWE,AFZ,Other main producer,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,ZM,ZMB,AFZ,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,BW,BWA,AFZ,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,,NAM,AFZ,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,ZA,ZAF,AFZ,Other main producer,Primary aluminium ingot production,kt,717.0,True,South Africa,,,0.6019651691996791,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,717.0,717.0,714.0,718.0,720.0,723.0,692.1756384832512,661.3512769665024,651.7142099294576,639.7730956087213,629.8796017702552,621.6425484630137,615.2203348253714,611.0497387013158,608.465060853387,607.2680650778327,607.2888145766675,607.8675745258661,608.5693100106303,609.6808020964494,611.2820926691804,613.368555628271,616.0014473534478,618.5679499547232,621.0889841652247,624.0101161371923,627.3368044762484,630.984894172467,634.3144519968517,637.0627668299229,639.4227507032817,642.2569639829012
Eswatini,SZ,SWZ,AFZ,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,LS,LSO,AFZ,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,NG,NGA,NIG,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,RU,RUS,RUS,Other main producer,Primary aluminium ingot production,kt,3637.0,True,Russia,,,0.6864247729191116,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,3637.0,3936.0,3937.0,4014.0,4026.0,4182.0,4003.7047304798843,3825.4094609597687,3769.6664258990204,3700.5962459691186,3643.369978704298,3595.724948371125,3558.5773723923976,3534.453675309686,3519.503298048222,3512.579596342319,3512.6996162650394,3516.047298294844,3520.1062993975875,3526.5354278939853,3535.7976646507777,3547.8662512274263,3563.0955087581174,3577.9407561696435,3592.523003843665,3609.4195099387807,3628.6618482982994,3649.7632467901203,3669.0221829195493,3684.919074526608,3698.569769628111,3714.96351780981
Kazakhstan,KZ,KAZ,ASC,Other main producer,Primary aluminium ingot production,kt,260.0,True,Kazakhstan,,,0.6073017739154535,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,260.0,264.6,262.361,249.141,260.877,264.5,253.22331449352686,241.94662898705377,238.4210353061432,234.0525363603137,230.43313232120678,227.4197151707706,225.07023314150865,223.54447563830988,222.59890538827227,222.1610002947258,222.16859122479744,222.38032290745724,222.63704356543803,223.0436682635005,223.62947926832396,224.3927841821268,225.3559928423056,226.29491391842916,227.21720098437336,228.28585853151782,229.5028835186275,230.83748894691217,232.05556369732682,233.060998376922,233.92436730431263,234.96122679595763
Uzbekistan,UZ,UZB,ASC,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,TM,TKM,ASC,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,AZ,AZE,ASC,Other main producer,Primary aluminium ingot production,kt,50.0,True,Azerbaijan,,,0.19407481944036906,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,50.0,31.492,24.9,33.529,28.23,16.255,15.561984790519013,14.86896958103803,14.652302188662977,14.383833567247255,14.16140100522199,13.976209716827507,13.83182094410292,13.738054637053787,13.679944072160172,13.653032362157912,13.653498867142087,13.666510959775868,13.682287875826825,13.707277231089606,13.743278584145957,13.790187927714445,13.849382471272882,13.907084407349965,13.963764090740979,14.029439056445451,14.104232028715652,14.186250974790386,14.261108460869744,14.322898028797228,14.375956864013617,14.439677661883897
Mongolia,MN,MNG,ASC,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GE,GEO,ASC,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,KG,KGZ,ASC,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,AM,ARM,ASC,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,TJ,TJK,ASC,Rest of World,Primary aluminium ingot production,kt,100.0,True,Tajikistan,2022,,1.1711272636582613,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,100.0,84.0,61.0,62.0,66.649,82.2,88.55779866327617,94.91559732655237,101.3600360595108,107.89703527891766,114.66395354803464,121.6483482796627,128.8467548568334,136.24159744771964,143.7903028483325,151.40881056114705,158.98552448799384,166.44813070447782,173.73025523099403,180.8304193533164,187.86432120391987,194.9028089871939,201.90122571928856,208.9298512239402,216.09523033557792,223.3045607500713,230.44102212785924,237.5128137127418,244.4394703693122,251.17982466992066,257.7304287398443,263.8953723758127
Afghanistan,AF,AFG,ASC,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,TH,THA,ASE,Other Asia,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,MY,MYS,ASE,Other Asia,Primary aluminium ingot production,kt,760.0,True,Malaysia,2020;2023;2024,,1.137963351851528,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,760.0,800.0,901.0,928.0,1000.0,1000.0,1062.9608290731726,1125.9216581463454,1182.3079986266894,1239.591138868527,1296.6204565168603,1353.6981320590507,1409.7257997110314,1463.6137439923766,1515.3039797339718,1564.484722846515,1610.8125671501682,1654.184049006443,1693.841589584427,1729.8030822452674,1762.3087456205342,1790.4555418387333,1814.902860689665,1834.9977801381551,1849.7493132409422,1859.9875167857851,1865.706444574967,1866.0246222210333,1860.302580812721,1849.642555520949,1835.0720122707223,1816.7959302438062
Singapore,SG,SGP,ASE,Other Asia,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,MM,MMR,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,KH,KHM,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,BN,BRN,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao People's Democratic Republic,LA,LAO,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,KP,PRK,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,CK,COK,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timor-Leste,TL,TLS,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,FJ,FJI,ASE,Other main producer,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,PF,PYF,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KI,KIR,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,NC,NCL,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,PW,PLW,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,PG,PNG,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,AS,ASM,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,ASE,Rest of World,Primary aluminium ingot production,kt,0.0,False,,,,,OMNIA INF_Data,"British Geological Survey, World Mineral Production 2020-24, Production of primary aluminium",BGS 2024 country value rebased to a synthetic Zijie 2024 regional value linearly back-extrapolated from Zijie 2025-2026; Zijie regional trajectory applied from 2025 onward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
