Country,ISO2,ISO3,OMNIARegion,ZijieRegion,Metric,Unit,SecondaryProduction2019_kt,RegionShare2019,AllocationMethod2019,SecondaryEstimate2024Country,SecondaryEstimate2024_kt,RegionShare2024,AllocationMethod2024,Trend2019_2024Slope_kt_per_year,Trend2025Unclipped_kt,AlignmentFactor_vs_old_2025,BoundaryAlignmentMethod,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Papua New Guinea,PG,PNG,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,AS,ASM,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,TO,TON,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,VU,VUT,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,NU,NIU,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WS,WSM,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wallis and Futuna Islands,WF,WLF,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),FM,FSM,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NR,NRU,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,TV,TUV,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MP,MNP,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CN,CHN,CHN,China,Secondary aluminium ingot production,kt,10610.0,1.0,OMNIA 2019 region total allocated using INF_Data secondary-country weights,China,15840.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,2057.9727427157222,22957.83645629433,1.1136412043138377,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,10610.0,12667.972742715723,14725.945485431446,16783.918228147166,18841.890970862893,20899.86371357861,22957.83645629433,24152.542587306834,25858.328146682717,27589.49610742999,29308.890607341906,30991.969890762575,32593.277951599426,34062.912392684004,35364.445682748585,36482.35924323413,37421.537479789054,38201.56736526524,38843.2251903119,39364.80904531542,39775.20335175104,40067.06909979631,40232.798221430676,40269.724832328575,40178.64463724109,39970.65036706228,39659.15933388785,39260.545436649525,38797.37999817284,38296.518030522515,37775.84022370426,37248.27043956628
"China, Hong Kong Special Administrative Region",HK,HKG,CHN,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao Special Administrative Region",MO,MAC,CHN,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,ID,IDN,IDN,Other Asia,Secondary aluminium ingot production,kt,40.0,0.010752688172043,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Indonesia,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,51.72160497759833,350.32962986559,1.1020361776989678,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,40.0,91.72160497759832,143.44320995519666,195.16481493279497,246.88641991039333,298.60802488799163,350.32962986559,374.79179831384266,402.9667214103286,432.0964033354105,462.28332956646176,493.464673705786,525.5499195720348,558.2472209465799,591.1710923793695,624.0019594792955,656.4700555996508,688.3976279568848,719.7367578015119,750.4914460702279,780.7875006214603,810.8153714224156,840.6734265137429,870.5255798321267,900.3956152776211,930.1913667585633,959.8951987139201,989.4128654686574,1018.5447068590646,1047.0766987386132,1074.9382730925515,1102.1073612503565
Philippines,PH,PHL,IDN,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,VN,VNM,IDN,Other Asia,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,Vietnam,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,59.721604977598325,358.32962986558994,1.1272018750023167,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,59.72160497759833,119.44320995519666,179.16481493279497,238.88641991039333,298.60802488799163,358.32962986558994,383.35040749474774,412.1687228868222,441.9635996328219,472.839863531204,504.7332535035065,537.5511863737877,570.9951514293257,604.6708604145466,638.2514412537877,671.4609670073216,704.1176257936877,736.1724046082669,767.6293957516901,798.617279984879,829.3308563212179,859.8707390981516,890.4045853314014,920.9567220415124,951.4328784654763,981.8150163230031,1012.0067377791041,1041.803823303194,1070.987361371182,1099.4851725028004,1127.2746840753928
India,IN,IND,IND,Other Asia,Secondary aluminium ingot production,kt,1390.0,0.3736559139784946,OMNIA 2019 region total allocated using INF_Data secondary-country weights,India,1700.0,0.3563194298889122,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,60.4224282063905,1752.534569238343,0.9728769371273674,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1390.0,1450.4224282063906,1510.844856412781,1571.2672846191715,1631.689712825562,1692.1121410319524,1752.534569238343,1874.9073067671168,2015.853211717172,2161.575326584275,2312.586338068695,2468.5719552157493,2629.079368090551,2792.6486071574263,2957.351269793356,3121.588675441189,3284.0113082915914,3443.7299546686586,3600.504899578771,3754.3561578287595,3905.9130870355075,4056.1284189201883,4205.494242581322,4354.830542444804,4504.256298190009,4653.310446155798,4801.904763914709,4949.5677846268945,5095.300702284601,5238.032854621591,5377.411223009715,5513.3254082572075
Bangladesh,BD,BGD,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NP,NPL,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LK,LKA,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PK,PAK,ASO,Other Asia,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,BT,BTN,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MV,MDV,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JP,JPN,JPN,Japan,Secondary aluminium ingot production,kt,1320.0,1.0,OMNIA 2019 region total allocated using INF_Data secondary-country weights,Japan,695.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,134.4797756674737,2126.8786540048427,0.8139667063566653,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1320.0,1454.479775667474,1588.9595513349475,1723.4393270024214,1857.919102669895,1992.3988783373688,2126.8786540048427,1952.7656767606063,1798.4933010660002,1662.3930536335383,1542.122379684381,1435.2662211040815,1340.4706031691026,1257.6815882525736,1186.4882654711885,1125.9380955351944,1075.676039995893,1037.0610953833511,1009.0007976410178,990.7147928015064,980.7940159107294,977.3740665244909,978.7757585336884,985.6429371522735,995.9797817634665,1005.9355979793769,1014.2014549883114,1020.1168408321265,1023.1299551086773,1021.7508881896424,1014.7053940066351,1002.0831035658018
"Taiwan, Province of China",TW,TWN,CHN,Other Asia,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,Taiwan,350.0,0.0733598826241878,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,69.67520580719803,418.05123484318824,1.1272018750023167,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,69.67520580719804,139.35041161439608,209.0256174215941,278.70082322879216,348.3760290359902,418.05123484318824,447.2421420772057,480.86351003462585,515.6241995716255,551.6465074530713,588.8554624207575,627.1430507694189,666.16101000088,705.4493371503044,744.6266814627522,783.3711281752086,821.470563425969,858.8678053763113,895.5676283769718,931.7201599823588,967.5526657080874,1003.1825289478435,1038.8053495533018,1074.449509048431,1110.005024876389,1145.450852376837,1180.6745274089549,1215.4377938537261,1249.4852549330456,1282.7327012532671,1315.1537980879582
Republic of Korea,KR,KOR,SKT,Other Asia,Secondary aluminium ingot production,kt,2000.0,0.5376344086021505,OMNIA 2019 region total allocated using INF_Data secondary-country weights,Republic of Korea,900.0,0.1886396981764829,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-220.83518506720503,674.9888895967698,0.7077735866131661,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,2000.0,1779.164814932795,1558.32962986559,1337.4944447983848,1116.65925973118,895.8240746639748,674.9888895967698,722.1207634389858,776.4060948357846,832.5309840278917,890.6928923564977,950.7707706244943,1012.5902190337191,1075.5889301506827,1139.0241794847793,1202.2802350367472,1264.8373306384185,1326.352985540912,1386.7348734870436,1445.9907031819512,1504.3628717836916,1562.2183240235393,1619.746588074018,1677.263481030458,1734.8148279299648,1792.2230500507678,1849.4541685148492,1906.3265978149682,1962.4556477031106,2017.428952485094,2071.11054699595,2123.4579109743536
Australia,AU,AUS,ANZ,Other main producer,Secondary aluminium ingot production,kt,719.2087454450807,0.5611036980776043,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Australia,5.0,0.0080385852090032,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-140.88256520452038,-126.08664578204161,0.0,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,719.2087454450807,578.3261802405602,437.4436150360399,296.56104983151954,155.67848462699908,14.795919422478732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZ,NZL,ANZ,Other main producer,Secondary aluminium ingot production,kt,160.79125455491933,0.1254442025638465,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,New Zealand,20.0,0.0321543408360128,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-20.32151537300087,38.86216231691408,0.5817394104897327,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,160.79125455491933,140.46973918191844,120.14822380891758,99.82670843591669,79.50519306291581,59.18367768991493,38.86216231691408,44.278752928229416,44.79963710381707,45.304607279025774,45.67010352350425,45.98757803293044,46.28158661654158,46.58305385627148,46.92474178865642,47.310199066004316,47.738109450260765,48.19752575493548,48.662509017442574,49.11140112000505,49.54324059750926,49.96317364708205,50.380940767740725,50.80928338491931,51.24578098653451,51.694308201286304,52.163672733985905,52.65263068654824,53.156450332326244,53.65927903457964,54.15181265137002,54.63514103239988
United States of America,US,USA,USA,North America,Secondary aluminium ingot production,kt,3870.0,0.6935483870967742,OMNIA 2019 region total allocated using INF_Data secondary-country weights,United States,3600.0,0.8888888888888888,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,453.2150609665923,6589.290365799554,1.0617854175888959,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,3870.0,4323.215060966592,4776.430121933185,5229.645182899777,5682.860243866369,6136.075304832962,6589.290365799554,6515.094463719922,6551.811961482944,6596.087832405964,6649.882335469052,6707.568163947837,6767.695944295055,6831.742658206391,6896.611195099578,6960.618404759141,7023.430284705339,7082.241456225291,7135.579335194518,7184.374126733537,7226.467763925058,7258.64060176618,7281.718624023762,7297.749127148696,7307.1596702691495,7307.626287260565,7299.218156164044,7286.006816576538,7266.8745860800755,7244.331096017492,7219.4956647717545,7191.279159112771
Canada,CA,CAN,CAN,North America,Secondary aluminium ingot production,kt,1710.0,0.3064516129032258,OMNIA 2019 region total allocated using INF_Data secondary-country weights,Canada,450.0,0.1111111111111111,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-188.59811737917593,578.4112957249442,0.7456325583793545,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1710.0,1521.401882620824,1332.803765241648,1144.2056478624722,955.6075304832962,767.0094131041202,578.4112957249442,571.8983412978473,575.1214221271758,579.007980838089,583.7300899715851,588.7937816505195,594.0718291198206,599.693882592021,605.3880761080503,611.0066618767219,616.5203209886605,621.6827958582635,626.3648222940596,630.648054179727,634.3430552918488,637.1672035369193,639.1930041946136,640.6001699998637,641.4262323127386,641.467192192123,640.7291221220277,639.5694239413657,637.8899869129104,635.9111077660846,633.7310408439629,631.2541814717074
Argentina,AR,ARG,LAM,South America,Secondary aluminium ingot production,kt,255.2183908045977,0.1772349936143039,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Argentina,100.0,0.0566572237960339,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-28.508836508126457,84.16537175583899,0.7251246841793367,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,255.2183908045977,226.70955429647125,198.2007177883448,169.69188128021835,141.1830447720919,112.67420826396544,84.16537175583899,87.28261904539816,90.6954486027358,93.93468168815862,97.03488469452574,100.04016403713432,102.97994297473429,105.84774217545119,108.62260159985328,111.26819502907564,113.75607480529888,116.0488188814369,118.1247233192982,120.00122930281536,121.71277082067225,123.29507035383519,124.79205458638806,126.23865274596831,127.66429878913081,129.0909643197758,130.51926488614572,131.94397386753278,133.35037105480626,134.72552971565628,136.04530709362538,137.29043177680913
Venezuela (Bolivarian Republic of),VE,VEN,LAM,South America,Secondary aluminium ingot production,kt,4.781609195402298,0.0033205619412515,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Venezuela,15.0,0.0084985835694051,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,2.4239044088385047,19.325035648433328,1.1099624528066858,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,4.781609195402298,7.205513604240803,9.629418013079308,12.053322421917812,14.477226830756315,16.90113123959482,19.325035648433328,20.040780303734916,20.82439298768889,21.568146547418614,22.279977700368622,22.97001362865859,23.645010145426088,24.303479544779247,24.94060923573486,25.548058430865826,26.11929532273157,26.64572751307032,27.122371605854564,27.553232234987973,27.946215716868252,28.30952421592151,28.653243646558018,28.985394035959782,29.312733653565072,29.64030735356709,29.96825647071527,30.29538093151869,30.618300859428725,30.93404817437283,31.23707950834278,31.522969992603613
Colombia,CO,COL,LAM,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PE,PER,LAM,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TT,TTO,LAM,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
