Year,AFE,AFN,AFW,AFZ,ANZ,ASC,ASE,ASO,BRA,CAN,CHL,CHN,ENE,ENW,EUE,EUM,EUW,IDN,IND,JPN,LAM,MDA,MEA,MEX,NIG,RUS,SKT,USA
2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023,1.0,1.2201190931292947,4.821773382522091,5.028100506701007,1.2201190931292947,4.233280847516961,1.9534927786193474,1.0,1.223183044237309,1.0513227646732102,1.0,1.5581629091108324,1.0809591030492867,1.2887520043423752,1.0809591030492869,1.0809591030492869,1.0809591030492867,1.9534927786193468,1.9534927786193472,0.980318430878291,1.2231830442373088,1.0809591030492867,1.2988002395913822,1.0513227646732104,1.0,1.2201190931292947,1.9534927786193474,1.0513227646732104
2025,1.0,1.330178639693942,6.732660073783136,7.04215076005151,1.330178639693942,5.849921271275442,2.4302391679290207,1.0,1.3347745663559634,1.076984147009816,1.0,1.8372443636662485,1.12143865457393,1.4331280065135623,1.12143865457393,1.1214386545739299,1.12143865457393,2.4302391679290207,2.4302391679290207,0.9704776463174364,1.3347745663559631,1.12143865457393,1.4482003593870731,1.0769841470098156,1.0,1.330178639693942,2.430239167929021,1.0769841470098156
2030,1.0,1.4583603663049416,11.133653892229047,11.68792016222337,1.4583603663049416,9.55275868228103,3.695094144820035,1.0,1.6161898366005423,1.159675696813221,1.0,2.588459622599726,1.2537317653270403,1.663003832972814,1.2537317653270401,1.2537317653270401,1.2537317653270403,3.695094144820035,3.6950941448200356,0.8378089996109768,1.6161898366005416,1.2537317653270403,1.6842611742863687,1.159675696813221,1.0,1.4583603663049416,3.695094144820035,1.159675696813221
2035,1.0,1.616684801968206,15.707759364082214,16.514991446171308,1.6166848019682063,13.405347326806199,5.307591789836877,1.0,1.8959361635712848,1.2692984453581202,1.0,3.227078162049326,1.4374678291722855,1.8036130122362244,1.4374678291722858,1.4374678291722855,1.4374678291722858,5.307591789836878,5.307591789836878,0.785933272328729,1.8959361635712844,1.4374678291722858,1.9860304345663793,1.26929844535812,1.0,1.616684801968206,5.307591789836878,1.26929844535812
2040,1.0,1.8318320355180047,20.315062365647602,21.37390684463703,1.8318320355180049,17.294993753261302,7.230871476205973,1.0,2.167526417083304,1.3932075517112423,1.0,3.662774386120927,1.5956395894648487,1.970597405438372,1.5956395894648487,1.5956395894648485,1.5956395894648487,7.230871476205973,7.230871476205974,0.8091970323629518,2.167526417083303,1.5956395894648487,2.5045596064634204,1.393207551711242,1.0,1.8318320355180047,7.230871476205971,1.393207551711242
2045,1.0,2.0795159273861925,27.231273655513373,28.672136498838686,2.079515927386193,23.121600578657397,9.581929362579062,1.0,2.4508042145164017,1.5127949372790181,1.0,3.8552336149495754,1.7000643521311276,2.123386054338806,1.7000643521311276,1.7000643521311276,1.700064352131128,9.581929362579062,9.581929362579064,0.8654375609812505,2.450804214516401,1.7000643521311278,3.061198868977842,1.512794937279018,1.0,2.0795159273861925,9.581929362579062,1.5127949372790181
2050,1.0,2.351381348450461,36.366411525965255,38.315022578407174,2.351381348450461,30.808523475356036,12.302467138088929,1.0,2.7333671604312637,1.6154044125521352,1.0,3.887062233040819,1.7763403620352383,2.2463054255866948,1.7763403620352387,1.776340362035238,1.7763403620352383,12.302467138088929,12.30246713808893,0.8852523446235606,2.7333671604312624,1.7763403620352383,3.565310157905288,1.6154044125521352,1.0,2.3513813484504604,12.302467138088929,1.6154044125521352
2060,1.0,2.351381348450461,36.366411525965255,38.315022578407174,2.351381348450461,30.808523475356036,12.302467138088929,1.0,2.7333671604312637,1.6154044125521352,1.0,3.887062233040819,1.7763403620352383,2.2463054255866948,1.7763403620352387,1.776340362035238,1.7763403620352383,12.302467138088929,12.30246713808893,0.8852523446235606,2.7333671604312624,1.7763403620352383,3.565310157905288,1.6154044125521352,1.0,2.3513813484504604,12.302467138088929,1.6154044125521352
2070,1.0,2.351381348450461,36.366411525965255,38.315022578407174,2.351381348450461,30.808523475356036,12.302467138088929,1.0,2.7333671604312637,1.6154044125521352,1.0,3.887062233040819,1.7763403620352383,2.2463054255866948,1.7763403620352387,1.776340362035238,1.7763403620352383,12.302467138088929,12.30246713808893,0.8852523446235606,2.7333671604312624,1.7763403620352383,3.565310157905288,1.6154044125521352,1.0,2.3513813484504604,12.302467138088929,1.6154044125521352
