Country,ISO2,ISO3,Metric,Unit,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Cabo Verde,CV,CPV,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352557,7.352557,7.352557,7.352557,7.352557,14.705113,14.705113,0.0,0.0,7.352557,14.705113,14.705113,7.352557,7.352557,14.705113,0.0,0.0,0.0,0.0,14.705113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.41090110415451,53.9647263158298,55.67871373516711,57.30173205643141,58.980856934330625,60.705430637123676,61.62412105427099,62.61495227875216,63.668173863358064,64.78047867396675,65.94068937424444,66.9346738667425,68.01003133548564,69.15372321708166,70.35831195773054,71.61704556530258,72.1341503427601,72.73692523859826,73.38152993315458,74.06112483946094,74.77922514724723,74.8192013594053,74.96144951285423,75.18342088571998,75.4690186072255,75.80341834268607,77.29809969915857,78.7415169388282,80.13365800430572,81.4705467401881,82.74808331061197,84.02666775158006,85.24683867734443,86.40360549219999,87.49835553310241,88.5248113477053,89.57920406191792,90.56195095289804,91.49426208217868,92.3853827187232,93.23611164687233,94.06797308970567,94.845598400631,95.56877589630611,96.2548388329417,96.89147950760825,97.48617647172637,98.05208607042994,98.56509067864754,99.03340478530129,99.45501583726087,99.79969756149154,100.10353639609436,100.37195415962076,100.59803252096866,100.76715105278154,100.87311337573064,100.93714703863007,100.96330749612214,100.96492462743626,100.91492134838911,100.82431985267966,100.70606708458831,100.55451630641173,100.37194950607383,100.14954869609176,99.92492050794446,99.68276015520237,99.42030170949637,99.12772225618434,98.82068996283209,98.50987727019755,98.18966954452452,97.84738307391915,97.4975314047574,97.11853142329942
Cambodia,KH,KHM,Cement production,kt cement,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274338,51.467896,58.820453,58.820453,58.820453,58.981164,36.762783,58.820453,51.467896,80.878123,51.467896,51.467896,51.467896,51.467896,7.352557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,100.0,100.0,200.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.99,772.0,933.0,789.0,907.0,980.0,1060.0,1400.0,1700.0,2100.0,3400.0,4900.0,7400.0,7900.0,8700.0,8900.0,8900.0,8900.0,8957.125658865243,9102.30039092704,9242.117298091134,9381.359566919717,9519.127964319672,9674.007919737345,9836.574342197062,9996.185423065626,10152.314256435697,10307.493644859558,10459.30095151909,10546.588110232982,10629.291621068143,10712.024698632722,10794.119738845102,10875.684994810008,10958.662643520409,11041.767747892802,11125.514746891547,11209.711049782874,11294.57688139526,11381.701822153547,11469.929873899648,11557.884586672657,11646.85101025989,11737.107903800668,11820.416921233718,11900.780503625814,11975.992444798627,12047.11413432481,12114.757458134722,12180.980108517466,12243.563680020929,12303.202835158645,12359.074867315196,12411.47135014305,12462.101518555104,12508.4692418951,12550.166985214968,12589.289882697058,12626.292178560328,12658.709941010808,12690.055804575402,12719.379237884245,12744.29207422208,12766.645148958127,12786.207517243993,12804.305375682601,12820.504149792483,12833.35543906086,12845.8118187379,12854.678655920174,12863.893618970766,12871.120283012944,12875.335559422703,12877.390808331485,12878.42978022998,12879.13646991428,12878.553861195938,12875.416865593299,12869.505660326584,12862.987983860565,12854.282148811595,12843.903711792911,12833.93890860476,12819.467391603035,12804.58732549256,12789.628116758999,12771.250690555808,12751.64400013186,12729.358964902662,12707.461114364565,12682.182528292573,12654.736782620752,12625.402437046254,12596.240675475909
Cameroon,CM,CMR,Cement production,kt cement,0.0,0.0,0.0,0.0,7.352557,14.705113,7.248999,7.257069,7.352557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.410226,139.698575,169.108802,190.389372,213.224141,235.281811,301.45482,360.275273,352.922717,492.621292,507.326405,514.678962,529.384075,610.262197,0.0,0.0,0.0,0.0,579.885495,617.318251,624.0,521.0,620.0,620.0,479.0,552.0,305.0,620.0,740.0,850.0,890.0,980.0,937.0,948.943,1032.43,1000.0,1000.0,1150.0,1000.0,1100.0,1000.0,1146.0,1275.0,1400.0,1300.0,1700.0,2340.0,2560.0,2830.0,2780.0,3440.0,4500.0,4700.0,4700.0,4700.0,4456.751924574917,4565.150001350909,4705.704196785198,4848.6109671106815,4996.676803559888,5136.833575410367,5289.262866616072,5442.720609783357,5597.061126697865,5747.375283791611,5894.229381665279,6096.247227574494,6292.26407273495,6483.211504032025,6670.017354526695,6853.332967107437,7026.490586596472,7195.179720130927,7359.818204026315,7521.484545063838,7682.587718468954,7826.271131899099,7969.240841003693,8111.916464471213,8254.39674720194,8399.613725369778,8715.230470925073,9024.31768264521,9327.449568027898,9624.36704102519,9916.158540383303,10247.314576946008,10570.512922979226,10887.160457563912,11197.199491116517,11501.037904655923,11839.655508099864,12169.170912196772,12490.769368530111,12805.027399865174,13113.099059549533,13448.286896621199,13774.963282479275,14093.268540601057,14403.896073589387,14708.402634658101,15035.69889341779,15356.685288452232,15672.14135243439,15980.89304300912,16284.954546115889,16606.44022162019,16920.233509733473,17228.469859462282,17530.14862942353,17825.95783864316,18137.911772558637,18441.735844513314,18738.406268767158,19029.126667804463,19313.059948111004,19608.334879909857,19895.816665370672,20177.865983835953,20453.22693366046,20723.071230343678,21000.112909178846,21270.641761934905,21533.54810975652,21791.13308783539,22043.358694215567,22299.316325664502,22549.747925533567,22794.100778333028,23031.557097519137,23263.62708111028
Canada,CA,CAN,Cement production,kt cement,2698.3275,2941.022638,3529.146661,3558.637392,3992.438231,4558.585089,5485.00722,5580.590456,5698.231361,5249.725409,5632.058352,6242.320549,6359.961455,7176.095237,7580.485849,8095.164811,7249.620803,7404.113939,7484.902614,7205.505463,8227.51083,9050.910088,10095.060205,10374.359803,9962.806177,9624.496583,9639.201696,10315.54595,11764.090552,10499.363954,10146.528101,8425.955371,7867.235557,8609.843773,10190.643441,10602.38661,12587.576891,12036.135146,12587.576891,11700.0,9396.0,5698.0,6672.0,10584.0,10440.0,11587.0,12015.0,12124.0,12634.0,12612.0,12793.0,13079.0,13416.0,13862.9,14179.4,14335.5,15077.6,13672.0,10985.0,12431.0,12001.0,12465.0,11611.0,11879.0,12167.0,11693.0,12706.0,13554.0,14000.0,14000.0,14000.0,15000.0,15000.0,15000.0,15069.916659621482,15139.117463325943,15182.087895328188,15224.320206179724,15256.847811458609,15338.368788081441,15449.731010362362,15560.518328108361,15668.950618564722,15773.883315361043,15880.01648401827,15935.852132760849,15992.680211619476,16048.606183552585,16103.53785312952,16156.526749768193,16215.135085713135,16273.760660244301,16331.56960227687,16388.87486210552,16446.401468858658,16506.000469362396,16562.747855206617,16618.824038904015,16675.60029444569,16728.624324959354,16851.481727305072,16972.567253869503,17093.9283706713,17210.753747921408,17326.6373748865,17442.79816828279,17558.94547119789,17675.463713700236,17794.41968783582,17912.09249803684,18029.896259664,18148.800888592024,18268.950160086104,18387.770239581892,18505.27579843056,18622.26345477243,18738.651365440815,18856.823146428513,18970.30290371521,19082.824390044472,19191.89712655971,19300.82266132676,19408.219252374958,19512.687693648128,19616.949840376037,19719.633133921638,19822.701561965823,19920.562050324632,20021.426379226486,20118.987648802897,20212.79313123794,20309.3984619546,20400.19633572029,20494.817688145115,20586.676684944345,20673.312376874448,20760.816763518626,20846.111942389223,20940.504202510827,21025.84281536501,21106.77112586948,21193.570444317345,21277.897869516302,21364.79241027588,21451.18642789504,21535.686972786643,21621.180871140336,21713.110438956806,21803.48825002906,21891.758558091493
Cayman Islands,KY,CYM,Cement production,kt cement,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33146866174281,21.58490823358683,21.8223255973982,22.06696864828889,22.313785989738832,22.58446312482187,22.76693518313855,22.961514029301206,23.152618634956152,23.35749770749477,23.55677968052496,23.530010094316413,23.52628140380346,23.536603328685167,23.55970805111193,23.59449506638571,23.60897552197721,23.629661310000703,23.663624517065667,23.708339317084018,23.751699367573206,23.783048884804465,23.81936062041399,23.863426914026164,23.927830073222783,23.97972356773546,24.188458457159758,24.38954822854742,24.561679219493314,24.73195684849093,24.89458935945192,25.05606351919524,25.219854381373906,25.348894707022446,25.48048340534985,25.600951931987623,25.70960527620515,25.80528508678477,25.899806546146714,25.985292866010823,26.06151237613356,26.128465076514942,26.196112787626923,26.268393903609578,26.34600343519353,26.413651146305515,26.483383889609296,26.540606439762243,26.607327469900085,26.64925978397977,26.701848929262027,26.74123287066283,26.781775163281317,26.832510946615304,26.860774716326475,26.89737861480487,26.926800735733714,26.959466240072025,26.995375127819834,27.030589004837022,27.06719290331542,27.100553418384344,27.128817188095518,27.15870264951142,27.17978464167303,27.202488325539377,27.238397213287175,27.278244495175052,27.303496551720286,27.322725181933617,27.341490471659885,27.35469567554133,27.363035804308563,27.36998591161459,27.360719101873226,27.354232335054267
Central African Republic,CF,CAF,Cement production,kt cement,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.1027954925962,521.7867687118351,531.7149352050484,540.465664948719,548.8463158573762,561.2297144021688,583.5377813226224,605.597027133852,627.5200498685458,649.3458036491786,671.092091483207,707.062653213045,742.8427125768375,778.4852518749059,814.0126947991129,849.44852742384,896.5772733283821,943.4301850144498,990.0516165316302,1036.5438751834256,1083.1354228190378,1145.1229906384326,1205.249882241758,1262.327312938947,1316.793685096304,1369.0143329195114,1463.5878218942414,1553.4212415354705,1639.0837853096987,1721.0540955149602,1799.7038860210073,1896.3578016386691,1987.159431365254,2074.8992727059845,2159.812195076249,2242.1262869347906,2341.405302952303,2436.121642924887,2527.1968595132566,2615.127204849231,2699.395106825965,2797.3046068415515,2890.7329070988503,2980.2984020155895,3065.8318884583114,3148.2025088938517,3241.784520448167,3331.200871553133,3416.5957042079062,3499.5348699757847,3578.7013949546777,3668.396153829154,3754.6987335077956,3837.4723787704934,3916.309764892389,3991.538517738618,4075.6459666267006,4155.518931468679,4232.762300924319,4307.01357160517,4377.971442476002,4454.3795294596475,4528.277240744561,4597.971614795985,4664.737419654825,4727.55501366665,4796.264229857015,4860.973489837589,4922.492789672729,4980.076168552747,5035.26078212294,5093.732770456722,5147.994372525749,5198.809069916082,5247.454940297825,5293.239849006736
Chad,TD,TCD,Cement production,kt cement,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,140.0,180.0,200.0,220.0,250.0,350.0,370.0,410.0,390.0,510.0,600.0,600.0,600.0,565.2466696205333,575.8886381441973,585.1813944270473,592.5144734753233,599.3794435882205,611.1511166013506,640.4531062901236,669.2394747584074,697.6892238109631,725.8906097531692,753.9164149224872,797.043430994348,839.7715666058905,882.2798289529591,924.5913484476156,966.7242325678219,1018.1424686140172,1069.08413069269,1119.7503406132967,1170.2435240676955,1220.910276892463,1283.563810073595,1346.2189265777426,1408.8818199258392,1471.4745306095836,1534.2562286758402,1647.6684293964636,1761.0814377407391,1874.4690839252278,1987.81235801066,2101.132088426631,2248.4181261299645,2395.5158267828274,2542.704861658558,2690.298746726897,2838.2131308041153,3028.237608701342,3219.1534462358836,3410.726426473638,3602.9465858759836,3795.6328734265117,4038.5282213563123,4282.284067727795,4527.290996524502,4773.034158570151,5019.635361173531,5323.920339469959,5629.350912027176,5935.884661186057,6243.736096754156,6544.155291545966,6895.283256512394,7234.3464896593105,7561.688647638978,7877.927726817379,8183.388539806512,8528.593323040295,8859.016180848559,9173.897320409813,9476.140050075155,9765.696069375152,10085.006042448671,10387.083535674863,10677.54332576214,10957.282102333671,11229.840809768104,11529.467680576654,11816.294497834324,12093.719165456661,12360.296919043902,12615.435354153064,12891.75423727235,13158.17886180975,13415.12033449624,13656.849672135471,13890.188510389844
Chile,CL,CHL,Cement production,kt cement,698.492877,816.133782,764.665886,772.018442,801.428669,772.257531,727.903103,727.903103,838.191452,838.191452,882.306791,1022.229491,1169.056499,1264.639734,1183.761612,1367.308735,1234.994361,1235.442957,1433.748536,2044.314676,1367.760634,1382.46046,1374.928083,1426.194483,1014.491164,963.331473,1124.941159,1176.409055,1352.870413,1580.570267,1860.474667,1132.293716,1257.287178,1396.985753,1426.639267,1433.984894,1595.504781,1882.254488,2007.24795,2120.0,2251.0,2645.0,3021.0,2995.0,3275.0,3634.0,3735.0,3888.0,3036.0,3377.0,3513.0,3462.0,3622.411,3797.603,3999.122,4111.533,4439.967,4622.0,3876.0,3871.0,4406.0,4722.0,4880.0,4200.0,4320.0,4310.0,4000.0,4750.0,5030.0,4280.0,4750.0,4500.0,4500.0,4500.0,4573.5186290926695,4653.442901979202,4727.586169057219,4798.881829999277,4872.128768331836,4916.824970147248,4970.092149728368,5023.637297069174,5077.256808784815,5130.845209855413,5184.806840764142,5198.334867888579,5212.604970979379,5227.215334850559,5242.276618017449,5257.578009536893,5271.654729353801,5285.822444932353,5300.404990253868,5315.524324973582,5331.239817570137,5346.014349443352,5361.983765522126,5378.76028419309,5395.693244929537,5413.057477061255,5461.061551454385,5506.4589989674905,5549.212494349766,5589.14046957922,5626.659327101937,5661.299541982547,5693.5006804700815,5723.061646321833,5750.496879358167,5774.989684456451,5798.728679640754,5819.666792336727,5838.027464531801,5853.3001399915875,5865.864996736268,5876.92307088019,5885.177812717189,5891.335469268202,5895.287416180578,5897.265539751143,5895.917688858267,5892.267224686793,5887.335263088147,5880.776341479955,5872.190904128341,5859.731367159493,5845.803508214614,5830.218753449697,5813.04748525408,5794.437078205767,5772.128324899177,5748.621041766215,5724.518507416937,5698.622950745273,5671.511903746575,5640.712870242985,5609.075186865842,5576.252702509477,5542.223624784074,5507.5448004974205,5470.746648084407,5433.6397472947365,5396.7010680883495,5359.127315529676,5321.548750731703,5282.2602971034785,5243.215125468311,5204.417894403561,5165.355227997927,5126.356141639728
China,CN,CHN,Cement production,kt cement,2490.0,2890.0,3880.0,4600.0,4500.0,6390.0,6860.0,9300.0,12270.0,15650.0,6210.0,6000.0,8060.0,12090.0,16340.0,20150.0,14620.0,12620.0,18290.0,25750.0,31580.0,35470.0,37310.0,37090.0,46260.0,46700.0,55650.0,65240.0,73900.0,79860.0,82900.0,95200.0,108250.0,123020.0,145950.0,166060.0,186250.0,210130.0,210290.0,209710.0,252610.0,308220.0,363330.0,421190.0,475910.0,492120.0,512760.0,536000.0,573000.0,597000.0,661039.9,725000.0,862081.1,966819.9,1068847.9,1236764.8,1361172.5,1423557.3,1643977.8,1881911.7,2099258.6,2209840.8,2419238.9,2492070.8,2359188.3,2410309.8,2330840.6,2236096.2,2344306.2,2394708.3,2377244.9,2129271.8,2019401.5,1830000.0,1770514.072577299,1711953.4005900642,1653399.1859249168,1594854.1187980017,1536314.6264195435,1477777.1232597942,1419258.7664051712,1360743.2744924612,1302232.817844635,1243723.7688097693,1185219.099362042,1168170.6594405759,1151123.2982292925,1134074.5647287033,1117029.1215803584,1099980.484107742,1082938.3948586446,1065897.4203356323,1048857.1805691274,1031815.5011156161,1014773.6513756729,997734.0301547551,980695.7894429337,963659.9100241078,946621.1276143655,929582.0692238538,917188.0360293607,904426.3899779698,891304.76405307,877910.4560823397,864242.1618835313,850426.4242373329,836416.6921623236,822294.3010695946,808068.2533718174,793815.6250082039,779697.2160439421,765679.1507337699,751782.6471166144,738072.7028172325,724521.8402555346,711545.2435905181,698768.8649249263,686195.6132287786,673850.7537333425,661699.2604133016,650064.3079999436,638577.9392141701,627211.045238576,615947.9628218903,604792.6555150141,593921.571831211,583100.3191264054,572325.4814891855,561579.4770497408,550851.6229154933,540307.7286470457,529821.6625232734,519439.6882321316,509147.8076233126,498944.29640944937,488964.5848854673,479153.71794209897,469502.8746280362,460019.40439652774,450713.9681000064,441649.4209957377,432756.4409099025,424012.6805660004,415413.1924617059,406952.92526504083,398697.33016098576,390552.2338357007,382514.2152623952,374581.825039506,366753.78798989643
"China, Hong Kong SAR",HK,HKG,Cement production,kt cement,73.525566,66.173009,66.313504,102.935792,117.412032,117.640906,102.776449,154.403688,139.698575,147.233804,183.813915,213.224141,220.576698,213.224141,242.819585,249.986924,213.224141,374.980386,374.980386,426.448283,514.885081,411.580618,441.153396,573.499414,573.690326,764.890128,1029.357923,1235.229508,1279.344848,1485.216432,1514.923877,1433.748536,1713.145687,1845.491705,1838.139149,2235.177205,2227.824648,2191.061865,2139.593969,1810.0,1677.0,1643.0,1712.0,1927.0,1913.0,2027.0,1925.0,1539.0,1387.0,1284.0,1279.0,1206.0,1188.516,1039.391,1005.33,1010.0,1000.0,1426.0,1124.0,1461.0,1537.0,1675.0,1768.0,1900.0,1930.0,1840.0,1580.0,1640.0,1600.0,1500.0,1500.0,1600.0,1600.0,1600.0,1618.4844026361034,1631.0530603636164,1634.6558040701218,1631.4503324469688,1622.658722436282,1610.4521541425313,1581.951172391882,1550.2543026585838,1515.902517602965,1478.465138795894,1438.4267789722883,1434.507755048647,1430.9099538801058,1428.3546794829297,1423.1726148359812,1419.9284185249787,1409.5548841233756,1398.9150275896816,1387.314215151622,1376.7753202488298,1365.6354050215257,1351.3577716116924,1336.9170747731246,1320.4316153886464,1305.974015029738,1290.786989514102,1281.3003421787932,1270.8555373323002,1260.6078936172119,1250.4846902027139,1240.1788001627326,1229.4159093894655,1218.2112525479215,1206.6946034237621,1194.8553125263222,1183.375395520703,1172.3285173681527,1160.798710285373,1150.4961104572856,1140.1314949382202,1128.4461839979676,1116.6123351285962,1104.8512878319,1092.3382698726896,1080.0042197752157,1068.0540065751786,1055.1722123760617,1042.5416938929156,1029.1297296646685,1015.3425007231045,1001.5713788462256,987.2692105320907,972.9176888828015,956.9671277596663,943.2605340902707,928.4737291478103,913.6335367241247,899.6993590422065,885.6448212703007,870.6212591998875,854.7488155970166,838.8891283259217,823.4178203148757,808.1188728630561,793.7735070223257,778.8155068941602,764.1976061850025,750.2497368369237,737.3780038842997,724.0681338754711,709.8494883350724,696.7787204278261,683.9679748471799,671.1337083183444,659.5220725261274,647.340266373881
"China, Macao SAR",MO,MAC,Cement production,kt cement,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,450.0,440.0,580.0,590.0,600.0,,,,,,,,,,892.7381632465384,866.1366359356687,842.0437005581139,815.6114422785208,789.1905739294198,764.1954451540549,736.3484247096686,708.8323503345283,678.9359263979958,650.7174832529478,620.720433985623,611.5999273755459,601.0794878273532,590.8888108136264,580.0345718054837,570.4367887331834,561.4201202319834,551.5550477778852,541.9161747208497,532.6550711350947,524.1652743054331,516.5846766331965,507.7866332932471,498.6720595036488,490.43261760461866,483.19858163213223,478.03274368361775,471.81614875081885,465.17723099684105,458.5870019159117,452.10589886742184,445.9443661149795,440.37886591760196,435.526995436244,429.84458281066884,422.70235690069586,418.10737090317997,411.6006909709409,406.3944022072087,399.1884078002565,392.6246217682009,387.8794539991318,380.83451129024047,373.6917128961189,366.6806168633208,359.30023625839374,352.8350972825921,346.69548657928414,339.7885672607901,333.09549801906013,326.059891811002,319.41272034405773,312.9133085868391,306.402609865043,300.0498282226485,294.2791097748204,288.2154803188521,281.86582452303696,275.72333397203295,269.6263939770596,263.3531012333355,257.5134497214473,252.34444916793763,246.91076990960624,241.67674568602038,236.615826787624,232.149552049039,228.24329614453873,224.16789530911103,219.67616613803037,215.92083861140983,212.12579048382597,208.99454639632984,205.93551661380556,202.51842200160743,199.22888404229846
"China, Taiwan Province of China",TW,TWN,Cement production,kt cement,389.6855,448.763123,522.031518,536.433733,588.204528,588.204528,602.909641,1014.264649,1066.120706,1183.761612,1507.274102,1867.549375,2242.529761,2352.81811,2441.04879,3110.716711,3485.111826,3993.04388,4088.590908,4300.697539,5043.853824,5867.939115,6095.269417,6168.794983,6793.762294,8756.894905,10338.313745,11462.635732,11896.436571,14058.08821,14336.786107,13432.468616,14809.785,14234.401,14417.679,14806.115,15663.437,17280.809,18043.207,18458.413,19398.604,21463.718,23970.821,22721.65,22478.018,21537.344,21522.439,19651.529,18283.162,17572.303,18127.57,19362.884,18474.193,19049.935,19890.989,19293.803,18957.336,17330.277,15918.474,16300.989,16852.035,15793.591,16575.743,14629.131,13445.066,12126.209,10876.398,10938.847,11270.763,11785.976,11970.278,11223.473,10246.472,9876.231,9862.151917897285,9852.16527185277,9842.777506498709,9832.594207884415,9813.433234540045,9788.803991493609,9734.72581276749,9680.048001214276,9625.638365696926,9571.6247600436,9516.797978279328,9488.001311483378,9459.762533949704,9431.600318161218,9404.210791814432,9376.481526921581,9332.740307820653,9289.1181362694,9244.161360902997,9198.940028896777,9154.131301173718,9098.765841330445,9044.07612237262,8989.292201607956,8935.263678464398,8881.188020183847,8788.197048519369,8694.735305845217,8600.448068205042,8504.994714974675,8408.24171590916,8309.853261612378,8211.738536697212,8112.041537936096,8011.894584910435,7910.4470617028755,7809.23788877091,7707.237418990654,7605.0987894669215,7503.469624394831,7401.558713780652,7301.170457731729,7201.419107952787,7101.588709223731,7002.088336246207,6903.860204078412,6807.590191323818,6711.484413844125,6615.839656761984,6521.654586515193,6428.248422356279,6337.981767648711,6249.45458887262,6161.971242597129,6075.556359765114,5990.900965078542,5910.546822571957,5831.466175992191,5754.367868847471,5678.636866904816,5604.008862941029,5533.707929753837,5465.15654557409,5397.6755221373105,5331.053460765734,5265.84646802763,5203.6371023765305,5143.0804087397,5083.654631957579,5025.180444908141,4967.5039372971105,4912.726769395994,4858.867555758978,4805.535877928009,4752.992868086677,4701.218478073333
Colombia,CO,COL,Cement production,kt cement,646.734835,698.492877,874.954235,963.184914,1044.063036,1220.879302,1227.876951,1227.876951,1359.913336,1463.158762,1595.504781,1742.555913,1837.822119,1962.801057,2051.034651,2073.42096,2110.183743,2367.196939,2389.580893,2793.971506,2845.783512,3050.955605,3220.419789,3484.761528,3088.07377,3609.757762,3294.252311,4154.194476,4257.481633,4353.073381,4455.28182,5028.747086,4720.341334,5279.135635,5396.367508,6006.59015,5962.923399,6764.352067,6638.901286,6250.0,6302.0,6807.0,7930.0,9322.0,9407.0,8907.0,8446.0,9190.0,9200.0,9750.0,6830.0,6604.0,7337.398,7822.386,9959.223,10038.131,11067.76,10456.0,9232.0,9504.777479,10778.5376,10924.786,11251.933,12402.371173,13046.716955,12495.402033,12298.842963,12459.874163,13012.792232,11848.568184,13797.103845,14611.413947,14210.890116,13423.710411,13631.84984235042,13880.09880308985,14146.206101108683,14416.646562205216,14692.606020142362,14962.594842556236,15266.914082834955,15559.720590452858,15841.629537145322,16113.516166579544,16376.732595911879,16547.932306340655,16712.11729191633,16868.971553360123,17019.56709999412,17164.53037702094,17315.43571764965,17459.58987910877,17597.504212491964,17729.57112777424,17856.187639501004,17979.596006026968,18098.514246981813,18212.61475918635,18322.0023903855,18427.57954026261,18641.091823972158,18841.918790883352,19030.45909637858,19207.232199423564,19372.66761714351,19534.934533012616,19688.235974362702,19832.747939367706,19968.628381326853,20096.141227021217,20220.080183976588,20335.607143798417,20442.607700018605,20541.505986072036,20632.08524226988,20716.369456883946,20792.211615085565,20859.93134306472,20919.57345977595,20971.443227068306,21014.12164600181,21049.136887424258,21076.619080639917,21096.8072242766,21109.595631299126,21111.486586544084,21106.68775804033,21095.30968346035,21077.53421067088,21054.03808550526,21020.938693756336,20982.661924408574,20939.150343274192,20890.972885890762,20838.270766421887,20778.500453716537,20714.97511683809,20647.775203721583,20577.197329620267,20504.068764407275,20426.600431033778,20347.23109491155,20265.993907526878,20182.895129195906,20098.257685599052,20011.529376669,19924.43013852624,19836.348854853135,19747.56218213381,19658.51810989334
Comoros,KM,COM,Cement production,kt cement,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.18060540852188,87.30655506123679,89.85874146779425,92.15524459754762,94.02585147567281,96.29523768448894,98.50095685185292,100.76486407662429,103.08662634137649,105.45959261350573,107.87922782674713,113.9686407812007,120.0296173182743,126.07209412570448,132.10340950627628,138.12518394895523,146.61181410385626,154.97511402687033,162.72133625445528,169.93033823538786,176.7009787139733,183.98073194922173,190.58656722773893,196.62731973278744,202.21546818996748,207.4027404712016,216.69154929562754,225.553822802836,234.06801765160836,242.24467418688263,250.1259012622449,258.70077745968575,266.9179900073325,274.8127550979441,282.4184208812924,289.76460636702546,297.54652447145475,305.034355026304,312.22071742489317,319.17578015383054,325.9056458467618,332.8176130907148,339.5162679571473,346.0545109194992,352.42042330810705,358.62084758788393,364.9403092870644,371.14936484660205,377.19133013683415,383.09396558446906,388.8566054580234,394.6976151327794,400.3984327514944,405.93186314275266,411.34200944270657,416.5825634422594,421.8396789320997,426.9637875660561,431.9785553686406,436.8975892436698,441.6577204030765,446.37178652078563,450.9892121423426,455.44760682545524,459.81026003860615,464.05650924845656,468.2546765740093,472.3254970076939,476.25990301105173,480.06124626638314,483.7810228714111,487.4675736314944,491.00044895675336,494.45448756263596,497.7636829621904,500.9734818809204
